dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_s2_n,e7_s3_n,e7_champion,e7_s2_rank_gold,e7_s2_gold_n,e7_s2_near_n,e7_s2_other_n,e7_s2_gold,e7_s2_near,e7_s3_gold_n,e7_s3_near_n,e7_s3_other_n,e7_s3_gold,e7_s3_near,e7_champ_cluster,e7_champ_gold_jaccard,e7_rejected_gold,e7_rejected_near,e7_gold_in_s3_champ_near,e7_gold_in_s3_champ_other,v0_s3_gold,v0_champ_cluster,B06_disc_gold,B06_disc_near,B06_disc_gold_n,B06_sup_gold,B06_sup_near,B06_sup_gold_n,B06_sup_labels,B07_draft_gold,B07_draft_near,B07_diag_gold,B07_diag_near,B07_diag_labels,B01_top2_gold,B01_top2_near,APHHM_tree_gold,APHHM_tree_near,APHHM_final_gold,APHHM_final_near,APHHM_tree_n,APHHM_final_n,APHHM_final_labels,aligned_same_cluster_rank_flip,aligned_true_entrance_gap,baseline_hits_gold_cluster
mcr,mcr_200b,359,basal cell carcinoma,all_miss_but_recalled,,0,0,0,0,0,,46,5,Squamous cell carcinoma,13,1,4,41,1,1,0,1,4,0,1,near,0.5,0,0,0,0,0,near,0,1,0,0,1,0,"[""Squamous cell carcinoma"", ""Infected perianal cyst""]",0,1,0,1,"[""Squamous cell carcinoma"", ""Perianal cyst or abscess""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,361,Anaplastic thyroid carcinoma,all_miss_but_recalled,,0,0,0,0,0,,52,5,Hypopharyngeal squamous cell carcinoma,12,1,16,35,1,1,1,3,1,1,1,near,0.167,1,1,1,0,0,other,0,1,0,0,1,0,"[""Hypopharyngeal cancer"", ""Squamous cell carcinoma""]",0,1,0,1,"[""Hypopharyngeal carcinoma"", ""Poorly differentiated squamous cell carcinoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,362,Cryptococcal osteomyelitis,all_miss_but_recalled,,0,0,0,0,0,,51,5,Tuberculous osteomyelitis,,0,21,30,0,1,0,4,1,0,1,near,0.333,0,1,0,0,0,near,1,1,3,1,0,1,"[""Multidrug-resistant tuberculosis"", ""Osteomyelitis""]",0,1,0,1,"[""Osteomyelitis due to tuberculosis"", ""Multidrug-resistant tuberculosis""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,363,Symmetrical peripheral gangrene,,,0,0,0,0,0,,51,5,Purpura fulminans,,0,1,50,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Purpura Fulminans"", ""Disseminated Intravascular Coagulation (DIC)""]",0,0,0,0,"[""Purpura Fulminans"", ""Disseminated Intravascular Coagulation (DIC) with limb ischemia""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,364,acute interstitial nephritis,base_win_rank,,0,0,1,0,0,,47,5,Nephrotic Syndrome due to Sildenafil,13,2,1,44,1,1,1,0,4,1,0,other,0.0,1,0,0,1,0,other,1,0,3,1,0,1,"[""Acute Interstitial Nephritis"", ""Minimal Change Disease""]",0,0,0,0,"[""Sildenafil-induced nephrotic syndrome"", ""Minimal change disease""]",1,0,,,,,,,,1,0,1
mcr,mcr_200b,365,thyroglossal duct cyst,e7_win_recall,,1,1,0,0,0,,45,5,Thyroglossal duct cyst,1,1,0,44,1,0,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,0,0,0,0,0,0,"[""Base of tongue cyst"", ""Obstructive sleep apnea""]",0,0,0,0,"[""Vallecular cyst"", ""Obstructive sleep apnea due to other base of tongue lesions""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,367,Cicatricial conjunctivitis,base_win_recall,,0,0,1,1,0,,51,5,Atopic Keratoconjunctivitis,,0,4,47,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,near,1,0,3,1,0,1,"[""Chronic Cicatricial Conjunctivitis"", ""Atopic Keratoconjunctivitis""]",1,0,1,0,"[""Chronic Cicatricial Conjunctivitis"", ""Blepharitis""]",0,1,,,,,,,,0,1,1
mcr,mcr_200b,368,LeukemiaCutis,,,0,0,0,0,0,,48,5,Blastic plasmacytoid dendritic cell neoplasm,,0,0,48,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Cutaneous lymphoma"", ""Leukemia cutis""]",0,0,0,0,"[""Cutaneous Lymphoma"", ""Leukemia Cutis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,369,Bilateral adrenal hemorrhage,all_miss_but_recalled,,0,0,0,0,0,,48,5,Adrenal Hemorrhage,2,1,6,41,1,1,1,1,3,1,1,gold,0.667,0,1,0,0,1,gold,1,1,3,1,1,1,"[""Adrenal Hemorrhage"", ""Adrenal Infarction""]",1,1,1,1,"[""Adrenal Hemorrhage"", ""Bilateral Adrenal Metastases""]",0,1,,,,,,,,0,0,1
mcr,mcr_200b,370,osteochondroma,,,1,1,1,1,1,,54,5,Osteochondroma,1,3,0,51,1,0,2,0,3,1,0,gold,1.0,1,0,0,0,1,gold,1,0,6,1,0,2,"[""Osteochondroma"", ""Chondroma""]",1,0,1,0,"[""Osteochondroma"", ""Costal Exostosis""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,371,Brucellosis,,,0,0,0,0,0,,50,5,Pseudogout,,0,0,50,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,1,0,3,0,0,0,"[""septic arthritis"", ""hematoma""]",0,0,0,0,"[""Septic Arthritis"", ""Brucellar Spondylodiscitis or Osteomyelitis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,372,Sporotrichosis,all_miss_but_recalled,,0,0,0,0,0,,50,5,Lupus miliaris disseminatus faciei,15,1,0,49,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Lupus miliaris disseminatus faciei"", ""Rosacea""]",0,0,0,0,"[""Lupus pernio (cutaneous sarcoidosis)"", ""Discoid lupus erythematosus""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,373,amyloidosis,,,1,1,1,0,0,,47,5,Conjunctival Amyloidosis,3,1,0,46,1,0,1,0,4,1,0,gold,0.5,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Conjunctival Amyloidosis"", ""Conjunctival Lipogranuloma""]",0,0,0,0,"[""Conjunctival cyst"", ""Pinguecula""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,374,cryptogenic organizing pneumonia,e7_win_recall,,1,1,0,0,0,,53,5,organizing pneumonia,15,1,8,44,1,1,1,0,4,1,0,gold,0.667,0,0,0,0,1,gold,1,0,3,0,0,0,"[""Lung Cancer"", ""Sarcoidosis""]",0,0,0,0,"[""Lung Cancer"", ""Sarcoidosis""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,375,gliomatosis cerebri,,,0,0,0,0,0,,45,5,Progressive Supranuclear Palsy,,0,0,45,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Progressive Supranuclear Palsy"", ""Frontotemporal Dementia""]",0,0,0,0,"[""Normal Pressure Hydrocephalus (NPH)"", ""Progressive Supranuclear Palsy (PSP)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,376,Sacrococcygeal teratoma,,,1,1,1,1,1,,43,5,Sacrooccygeal Teratoma,,0,2,41,0,1,0,2,3,0,1,near,0.333,0,1,0,0,0,near,1,0,3,1,0,1,"[""Sacrococcygeal Teratoma"", ""Hypovolemic Shock""]",1,0,1,0,"[""Sacrococcygeal Teratoma"", ""Neonatal Tumor with Hemorrhage and Metabolic Acidosis""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,377,hemorrhagic synovial cyst,,,0,0,0,0,0,,49,5,Meningioma,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Meningioma"", ""Schwannoma""]",0,0,0,0,"[""Meningioma"", ""Neurofibroma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,378,Visual conversion disorder,,,1,1,1,1,1,,48,5,Conversion disorder,11,1,7,40,1,1,1,0,4,1,0,gold,0.667,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Conversion Disorder"", ""Traumatic Optic Neuropathy""]",1,0,1,0,"[""Conversion Disorder"", ""Traumatic Optic Neuropathy""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,379,Hemangiopericytoma,,,0,0,0,0,0,,45,5,Uterine leiomyoma,,0,0,45,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Uterine Fibroid"", ""Ovarian Tumor""]",0,0,0,0,"[""Subserosal uterine fibroid"", ""Ovarian tumor""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,381,lipoma,base_win_rank,,0,0,1,1,1,,48,5,Hamartoma of the Breast,1,14,0,34,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,1,0,1,"[""Lipoma"", ""Hamartoma""]",1,0,1,0,"[""Lipoma"", ""Fibroadenoma""]",1,0,,,,,,,,1,0,1
mcr,mcr_200b,382,Brown-McLean syndrome,,,0,0,0,0,0,,47,5,Aphakic bullous keratopathy,,0,12,35,0,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,1,0,0,0,0,"[""Fuchs’ endothelial dystrophy"", ""Chronic corneal edema secondary to aphakia""]",0,0,0,0,"[""Fuchs' endothelial dystrophy"", ""Corneal edema secondary to endothelial dysfunction""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,383,Idiopathic granulomatous mastitis,all_miss_but_recalled,,0,0,0,0,0,,49,5,Inflammatory breast cancer,3,3,8,38,1,1,2,1,2,1,1,other,0.0,1,1,0,1,1,other,1,0,3,0,0,0,"[""Inflammatory Breast Cancer"", ""Breast Abscess""]",1,0,1,0,"[""Inflammatory Breast Cancer"", ""Granulomatous Mastitis""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,384,juvenile ossifying fibroma,all_miss_but_recalled,,0,0,0,0,0,,48,5,Cherubism,3,1,2,45,1,1,1,0,4,1,0,other,0.0,1,0,0,1,0,other,1,1,3,0,1,0,"[""Juvenile nasopharyngeal angiofibroma"", ""Cherubism""]",0,1,0,1,"[""Juvenile Nasopharyngeal Angiofibroma"", ""Odontogenic Myxoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,385,olaparib-induced purpuric drug eruption,,,0,0,0,0,0,,48,5,Olaparib-induced thrombocytopenia,,0,3,45,0,1,0,2,3,0,1,near,0.333,0,1,0,0,0,near,0,1,0,0,1,0,"[""Olaparib-induced thrombocytopenia"", ""Thrombocytopenia""]",0,1,0,1,"[""Thrombocytopenia"", ""Drug-induced purpura""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,386,chondrosarcoma,,,1,1,0,1,1,,50,5,Laryngeal chondrosarcoma,1,1,0,49,1,0,1,0,4,1,0,gold,0.5,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Recurrent chondrosarcoma"", ""Laryngeal carcinoma""]",1,0,1,0,"[""Chondrosarcoma"", ""Laryngeal mucoepidermoid carcinoma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,387,Langerhans cell histiocytosis,all_miss_but_recalled,,0,0,0,0,0,,50,5,Rhabdomyosarcoma,2,1,1,48,1,1,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,0,0,0,"[""Rhabdomyosarcoma"", ""Ewing's sarcoma""]",0,0,0,0,"[""Rhabdomyosarcoma"", ""Orbital cellulitis or abscess""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,388,ClearCellMeningioma,all_miss_but_recalled,,0,0,0,0,0,,50,5,Myxopapillary ependymoma,2,1,0,49,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,gold,1,0,3,1,0,1,"[""Meningioma"", ""Schwannoma""]",1,0,1,0,"[""Meningioma"", ""Schwannoma""]",0,0,,,,,,,,0,0,1
mcr,mcr_200b,389,Fusarium pneumonia,,,0,0,0,0,0,,52,5,invasive aspergillosis,,0,3,49,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Invasive pulmonary aspergillosis"", ""Histoplasmosis""]",0,0,0,0,"[""Invasive Aspergillosis"", ""Granulomatosis with Polyangiitis (GPA)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,390,Intraductal carcinoma,,,0,0,0,0,0,,45,5,Mucoepidermoid carcinoma,,0,14,31,0,1,0,3,2,0,1,near,0.333,0,1,0,0,0,near,0,1,0,0,1,0,"[""Salivary duct carcinoma"", ""Warthin tumor""]",0,1,0,1,"[""Salivary Duct Carcinoma"", ""Pleomorphic Adenoma""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,391,foreign body granuloma,,,0,0,0,0,0,,45,5,Cholesteatoma,,0,1,44,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Cholesteatoma"", ""Aggressive chronic otitis media""]",0,0,0,0,"[""Middle Ear Adenocarcinoma"", ""Aggressive Middle Ear Cholesteatoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,392,Pial arteriovenous fistula,,,0,0,0,0,0,,49,5,Arteriovenous malformation,,0,2,47,0,1,0,1,4,0,1,near,0.25,0,0,0,0,0,near,0,1,0,0,1,0,"[""Acute Ischemic Stroke"", ""Arteriovenous Malformation (AVM)""]",0,0,0,0,"[""Arterial Ischemic Stroke (AIS)"", ""Hemiconvulsive-Hemiplegic Syndrome""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,393,mucormycosis,all_miss_but_recalled,,0,0,0,0,1,,53,5,Phycomycosis,30,1,0,52,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Fungal gastroenteritis"", ""Gastric ulcer disease""]",0,0,0,0,"[""Gastrointestinal fungal infection"", ""Gastric phytobezoars or other gastric foreign bodies""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,394,Isolated ACTH deficiency,,,0,0,0,0,0,,51,5,SIADH due to malignancy,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""SIADH"", ""Cancer Cachexia""]",0,0,0,0,"[""Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH)"", ""Paraneoplastic Syndrome""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,395,Kummell disease,base_win_rank,,0,1,1,0,0,,49,5,Vertebral osteonecrosis,6,1,7,41,1,1,1,0,4,1,0,other,0.0,1,0,0,1,1,gold,1,0,3,1,0,1,"[""Kummell disease"", ""Osteoporotic compression fracture""]",0,0,0,0,"[""Osteoporotic Vertebral Compression Fractures"", ""Vertebral Osteonecrosis""]",1,0,,,,,,,,1,0,1
mcr,mcr_200b,396,rheumatoid arthritis,,,1,1,1,1,1,,50,5,Rheumatoid Arthritis,1,2,4,44,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,0,3,1,0,1,"[""Rheumatoid Arthritis"", ""Familial Hypercholesterolemia-related Tendinopathy""]",1,0,1,0,"[""Rheumatoid Arthritis"", ""Tendinosis/Tendinitis""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,397,Cancer associated microangiopathic hemolytic anemia,e7_win_recall,,1,0,0,0,1,,52,5,Thrombotic microangiopathy associated with cancer,16,1,20,31,1,1,1,2,2,1,1,near,0.25,1,1,1,0,0,other,1,1,3,0,0,0,"[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Disseminated Intravascular Coagulation (DIC)""]",0,1,0,1,"[""Thrombotic Thrombocytopenic Purpura (TTP)"", ""Atypical Hemolytic Uremic Syndrome (aHUS)""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,399,FournierGangrene,,,0,0,0,0,0,,51,5,Neonatal testicular torsion,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Testicular torsion"", ""Scrotal abscess""]",0,0,0,0,"[""Neonatal testicular torsion"", ""Scrotal abscess""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,401,Chronic invasive fungal rhinosinusitis,,,0,0,1,0,0,,55,5,Sinonasal lymphoma,,0,1,54,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,1,0,0,1,0,"[""Invasive fungal sinusitis"", ""Lymphoma""]",0,1,0,1,"[""Malignant Neoplasm of the Sinus with Orbital Extension"", ""Chronic Fibrosing Inflammation of the Sinus with Orbital Extension""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,402,Primary pleuropulmonary synovial sarcoma,all_miss_but_recalled,,0,0,0,0,0,,49,5,Non-small cell lung cancer,11,1,8,40,1,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Lung Cancer"", ""Malignant Pleural Effusion""]",0,0,0,0,"[""Malignant Pleural Effusion"", ""Lymphoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,403,Primary angiitis of the central nervous system,all_miss_but_recalled,,0,0,0,0,0,,48,5,Cardioembolic stroke,22,1,3,44,1,1,0,1,4,0,1,other,0.0,0,1,0,0,0,other,0,0,0,0,0,0,"[""Ischemic Stroke"", ""Atrial Fibrillation""]",0,0,0,0,"[""Cardioembolic Stroke"", ""Atherosclerotic-Thrombotic Stroke""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,405,Synovial sarcoma,,,0,0,0,0,0,,57,5,Budd-Chiari syndrome,,0,0,57,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Budd-Chiari syndrome"", ""pericardial malignancy""]",0,0,0,0,"[""Budd-Chiari syndrome due to hepatic vein thrombosis"", ""Cardiac angiosarcoma with hepatic vein thrombosis and tumor thrombus""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,406,Sturge-Weber syndrome,,,1,1,1,1,1,,48,5,Sturge-Weber syndrome,1,1,8,39,1,1,1,0,4,1,0,gold,1.0,0,0,0,0,1,gold,1,1,3,1,0,1,"[""Sturge-Weber Syndrome"", ""Ocular Melanocytosis""]",1,0,1,0,"[""Sturge-Weber syndrome"", ""Glaucoma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,407,Adrenal myelolipoma,,,1,1,1,1,1,,52,5,Adrenal myelolipoma,1,2,1,49,1,1,2,0,3,1,0,gold,1.0,1,0,0,0,1,gold,1,1,6,1,0,2,"[""Myelolipoma"", ""Lipoma""]",1,0,1,0,"[""Adrenal myelolipoma"", ""Retroperitoneal liposarcoma""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,408,sebaceous carcinoma,all_miss_but_recalled,,0,0,0,0,0,,43,5,Primary clear-cell adenocarcinoma of the penis,23,1,23,19,1,1,0,2,3,0,1,other,0.0,0,1,0,0,0,near,0,1,0,0,1,0,"[""clear-cell squamous cell carcinoma"", ""metastatic clear-cell carcinoma""]",0,1,0,1,"[""Primary Clear-Cell Squamous Cell Carcinoma of the Penis"", ""Metastatic Clear-Cell Carcinoma to the Penis""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,409,Chronic necrotizing pancreatitis,,,0,0,0,0,0,,49,5,Pseudochylothorax,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Pancreaticopleural Fistula"", ""Pleural Effusion""]",0,1,0,1,"[""Pancreaticopleural fistula"", ""Exudative pleural effusion due to pancreatitis""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,410,Intraductal papillary neoplasm of the bile duct,,,1,1,1,1,1,,48,5,Intraductal papillary neoplasm of the bile duct,22,1,5,42,1,1,1,2,2,1,1,gold,1.0,0,1,0,0,1,gold,1,1,3,1,0,1,"[""Intraductal Papillary Neoplasm of the Bile Duct (IPNB)"", ""Biliary Cystadenocarcinoma""]",1,1,1,1,"[""Intraductal Papillary Neoplasm of the Bile Duct (IPNB)"", ""Mucinous Cystic Neoplasm of the Liver""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,411,PlexiformSchwannoma,,,1,0,1,1,1,,51,5,plexiform schwannoma,4,1,0,50,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,gold,1,0,3,0,0,0,"[""Plexiform Schwannoma"", ""Glomus Tumor""]",0,0,0,0,"[""Plexiform Schwannoma"", ""Glomus Tumor""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,412,External cervical resorption,e7_win_rank,,1,1,0,0,0,,54,5,External Cervical Resorption,1,1,1,52,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,0,3,1,0,1,"[""Asymptomatic Irreversible Pulpitis"", ""External Cervical Resorption""]",1,0,1,0,"[""Asymptomatic Irreversible Pulpitis with Normal Apical Tissues"", ""External Cervical Resorption""]",1,0,,,,,,,,1,0,1
mcr,mcr_200b,413,schwannoma,,,0,0,0,0,0,,50,5,Esthesioneuroblastoma,,0,0,50,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Inverted Papilloma"", ""Esthesioneuroblastoma""]",0,0,0,0,"[""Inverted Papilloma"", ""Mucocoele""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,414,Primary spontaneous pneumothorax,,,0,0,0,0,0,,49,5,Precordial catch syndrome,,0,1,48,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Precordial Catch Syndrome"", ""Mitral Valve Prolapse""]",0,0,0,0,"[""Mitral Valve Prolapse"", ""Costochondritis""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,415,Schwannoma,,,0,0,0,0,0,,49,5,Metastatic papillary thyroid carcinoma,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""metastatic thyroid carcinoma"", ""primary high-grade glioma""]",0,0,0,0,"[""Metastatic thyroid carcinoma"", ""Primary high-grade glioma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,416,Schistosomiasis,,,1,0,1,1,1,,49,5,Schistosomiasis,6,1,0,48,1,0,1,0,4,1,0,gold,1.0,0,0,0,0,1,other,1,0,3,1,0,1,"[""Schistosomiasis"", ""Spinal cord tumor""]",0,0,0,0,"[""Spinal cord infection (e.g., parasitic infection)"", ""Intramedullary spinal cord tumor (e.g., lymphoma)""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,418,Sarcoidosis,,,1,0,1,0,1,,52,5,Cardiac sarcoidosis,9,1,0,51,1,0,1,0,4,1,0,gold,0.5,0,0,0,0,1,gold,1,0,3,1,0,1,"[""Sarcoidosis"", ""Cardiac amyloidosis""]",1,0,1,0,"[""Cardiac Sarcoidosis"", ""Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC)""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,419,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,,,0,0,0,0,0,,53,5,Lymphoma with splenic involvement,,0,1,52,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Splenic hamartoma"", ""Lymphoma""]",0,0,0,0,"[""Splenic Hamartoma"", ""Lymphoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,420,Osteochondroma,,,0,0,0,0,0,,49,5,Calcaneal spur,,0,0,49,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Heel spur"", ""Haglund's deformity""]",0,0,0,0,"[""Calcaneus secundarius"", ""Haglund's deformity""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,423,schwannoma,all_miss_but_recalled,,0,0,0,0,0,,48,5,Liposarcoma,19,1,0,47,1,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Sarcoma"", ""Lymphoma""]",0,0,0,0,"[""Soft tissue sarcoma"", ""Lymphoma""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,424,Nonbacterial thrombotic endocarditis,all_miss_but_recalled,,0,0,0,0,1,,50,5,Systemic Lupus Erythematosus,,0,2,48,0,1,0,1,4,0,1,other,0.0,0,1,0,0,1,other,1,1,3,0,0,0,"[""Systemic Lupus Erythematosus (SLE)"", ""Antiphospholipid Syndrome (APS)""]",1,0,1,0,"[""Nonbacterial thrombotic endocarditis (NBTE)"", ""Antiphospholipid syndrome (APS)""]",1,0,,,,,,,,0,1,1
mcr,mcr_200b,426,cystoid macular oedema,,,1,1,1,1,1,,49,5,Cystoid Macular Edema,,0,6,43,0,1,0,2,3,0,1,near,0.5,0,1,0,0,0,near,0,1,0,0,1,0,"[""Cystoid Macular Edema"", ""Diabetic Macular Edema""]",0,1,0,1,"[""Cystoid Macular Edema"", ""Diabetic Macular Edema""]",0,1,,,,,,,,0,0,0
mcr,mcr_200b,428,Hairy cell leukemia,,,0,0,0,0,0,,57,5,Evans Syndrome,,0,1,56,0,1,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Myelodysplastic syndrome"", ""Felty's syndrome""]",0,0,0,0,"[""Felty's Syndrome"", ""Systemic Lupus Erythematosus (SLE)""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,430,Atrial tachycardia,all_miss_but_recalled,,0,0,0,0,0,,39,5,Vein of Marshall Epicardial Tachycardia,5,12,27,0,1,1,2,3,0,1,1,near,0.2,1,1,1,0,1,near,1,1,3,1,1,1,"[""Epicardial Accessory Pathway Mediated Tachycardia"", ""Atrial Tachycardia""]",0,1,0,1,"[""Mitral Isthmus Dependent Flutter"", ""Atrial Fibrillation with Epicardial Pathway""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,431,congenital cytomegalovirus infection,all_miss_but_recalled,,0,0,0,0,1,,52,5,Porencephaly,8,1,11,40,1,1,1,1,3,1,1,other,0.0,1,1,0,1,1,other,0,1,0,0,0,0,"[""Intracranial hemorrhage"", ""Porencephaly""]",0,0,0,0,"[""Porencephaly"", ""Schizencephaly""]",1,0,,,,,,,,0,0,1
mcr,mcr_200b,432,Rapidly involuting congenital hemangioma,,,1,1,1,1,1,,46,5,Rapidly involuting congenital hemangioma,1,2,5,39,1,1,1,1,3,1,1,gold,1.0,0,1,0,0,1,gold,1,0,6,1,0,1,"[""Rapidly Involuting Congenital Hemangioma (RICH)"", ""Smooth Muscle Hamartoma""]",1,0,1,0,"[""Rapidly Involuting Congenital Hemangioma (RICH)"", ""Smooth Muscle Hamartoma""]",1,1,,,,,,,,0,0,1
mcr,mcr_200b,434,multifocal diverticulitis,all_miss_but_recalled,,0,0,0,0,0,,52,5,Colorectal cancer,4,1,0,51,1,0,1,0,4,1,0,other,0.0,1,0,0,1,1,other,1,0,3,0,0,0,"[""Colorectal Cancer"", ""Inflammatory Bowel Disease""]",0,0,0,0,"[""Inflammatory Bowel Disease (IBD)"", ""Colorectal Cancer""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,435,cryptococcoma,,,0,0,0,0,0,,51,5,Metastatic brain tumor,,0,0,51,0,0,0,0,5,0,0,other,0.0,0,0,0,0,0,other,0,0,0,0,0,0,"[""Metastatic Brain Tumor"", ""Primary Brain Tumor""]",0,0,0,0,"[""Metastatic brain tumor"", ""Primary brain tumor""]",0,0,,,,,,,,0,0,0
mcr,mcr_200b,436,Renal artery aneurysm,all_miss_but_recalled,,0,0,0,0,0,,47,5,Spontaneous renal hemorrhage,3,1,30,16,1,1,1,2,2,1,1,near,0.2,1,1,1,0,1,near,1,1,3,1,0,1,"[""Retroperitoneal hemorrhage"", ""Renal artery aneurysm rupture""]",0,1,0,1,"[""Spontaneous renal hemorrhage"", ""Retroperitoneal hemorrhage due to renovascular cause""]",1,1,,,,,,,,0,0,1
