case_key,family,arm,success,gold_exposure_hit,gold_top1,champion_label,runner_up_label,margin,requested_object,candidate_n,relation_n,relation_typing_success,cache_hit,error
MCR_v1_seq100/16,MCR,exact_control,True,False,False,Primary Amyloidosis of the Urethra,Amyloidosis,high,disease,4,0,True,False,
MCR_v1_seq100/16,MCR,generic_non_equivalence,True,False,False,Primary Amyloidosis of the Urethra,Amyloidosis,high,disease,4,2,True,False,
MCR_v1_seq100/16,MCR,directional_relation,True,False,False,Primary Amyloidosis of the Urethra,Amyloidosis,high,disease,4,2,True,False,
MCR_v1_seq100/16,MCR,bounded_inheritance,True,False,False,Primary Amyloidosis of the Urethra,Amyloidosis,high,disease,4,2,True,False,
MCR_v1_seq100/17,MCR,exact_control,True,False,False,Steroid-refractory ICI-induced pneumonitis,ICI-induced pneumonitis,high,disease,3,0,True,False,
MCR_v1_seq100/17,MCR,generic_non_equivalence,True,False,False,Steroid-refractory ICI-induced pneumonitis,ICI-induced pneumonitis,high,disease,3,2,True,False,
MCR_v1_seq100/17,MCR,directional_relation,True,False,False,Steroid-refractory ICI-induced pneumonitis,ICI-induced pneumonitis,high,disease,3,2,True,False,
MCR_v1_seq100/17,MCR,bounded_inheritance,True,False,False,Steroid-refractory ICI-induced pneumonitis,ICI-induced pneumonitis,high,disease,3,2,True,False,
MCR_v1_seq100/21,MCR,exact_control,True,True,True,Fibrous dysplasia,Orbital meningioma,medium,disease,5,0,True,False,
MCR_v1_seq100/21,MCR,generic_non_equivalence,True,True,True,Fibrous dysplasia,Orbital meningioma,medium,disease,5,1,True,False,
MCR_v1_seq100/21,MCR,directional_relation,True,True,False,Orbital meningioma,Meningioma,high,disease,5,1,True,False,
MCR_v1_seq100/21,MCR,bounded_inheritance,True,True,True,Fibrous dysplasia,Orbital meningioma,high,disease,5,1,True,False,
MCR_v1_seq100/26,MCR,exact_control,True,False,False,Basilar Migraine,Migraine,high,disease,4,0,True,False,
MCR_v1_seq100/26,MCR,generic_non_equivalence,True,False,False,Basilar Migraine,Migraine,high,disease,4,2,True,False,
MCR_v1_seq100/26,MCR,directional_relation,True,False,False,Basilar Migraine,Migraine,high,disease,4,1,True,False,
MCR_v1_seq100/26,MCR,bounded_inheritance,True,False,False,Basilar Migraine,Migraine,high,disease,4,1,True,False,
MCR_v1_seq100/28,MCR,exact_control,True,True,False,Drug-induced Stevens-Johnson syndrome,Drug-induced Stevens-Johnson syndrome/toxic epidermal necrolysis,medium,disease,5,0,True,False,
MCR_v1_seq100/28,MCR,generic_non_equivalence,True,True,False,Drug-induced Stevens-Johnson syndrome,Drug-induced Stevens-Johnson syndrome/toxic epidermal necrolysis,medium,disease,5,1,True,False,
MCR_v1_seq100/28,MCR,directional_relation,True,True,False,Drug-induced Stevens-Johnson syndrome,Drug-induced Stevens-Johnson syndrome/toxic epidermal necrolysis,medium,disease,5,1,True,False,
MCR_v1_seq100/28,MCR,bounded_inheritance,True,True,False,Drug-induced Stevens-Johnson syndrome/toxic epidermal necrolysis,Drug-induced Stevens-Johnson syndrome,medium,disease,5,1,True,False,
MCR_v1_seq100/35,MCR,exact_control,True,False,False,Internal Hernia,Adhesive Bowel Obstruction,high,disease,4,0,True,False,
MCR_v1_seq100/35,MCR,generic_non_equivalence,True,False,False,Internal Hernia,Internal herniation,high,disease,4,2,True,False,
MCR_v1_seq100/35,MCR,directional_relation,True,False,False,Internal Hernia,Internal herniation,high,disease,4,2,True,False,
MCR_v1_seq100/35,MCR,bounded_inheritance,True,False,False,Internal Hernia,Internal herniation,high,disease,4,2,True,False,
MCR_v1_seq100/43,MCR,exact_control,True,False,False,Tuberculosis,Pott's disease,high,disease,5,0,True,False,
MCR_v1_seq100/43,MCR,generic_non_equivalence,True,False,False,Tuberculosis,Pott's disease,high,disease,5,2,True,False,
MCR_v1_seq100/43,MCR,directional_relation,True,False,False,Tuberculosis,Pulmonary tuberculosis,high,disease,5,1,True,False,
MCR_v1_seq100/43,MCR,bounded_inheritance,True,False,False,Tuberculosis,Pulmonary tuberculosis,high,disease,5,1,True,False,
MCR_v1_seq100/47,MCR,exact_control,True,False,False,Metastatic Melanoma to the Liver,Primary hepatic melanoma,high,disease,6,0,True,False,
MCR_v1_seq100/47,MCR,generic_non_equivalence,True,False,False,Metastatic Melanoma to the Liver,Hepatic Metastasis of Melanoma,medium,disease,6,1,True,False,
MCR_v1_seq100/47,MCR,directional_relation,True,False,False,Metastatic Melanoma to the Liver,Metastatic melanoma,medium,disease,6,1,True,False,
MCR_v1_seq100/47,MCR,bounded_inheritance,True,False,False,Metastatic Melanoma to the Liver,Hepatic Metastasis of Melanoma,medium,disease,6,1,True,False,
MCR_v1_seq100/48,MCR,exact_control,True,False,False,Brodie's abscess,Subacute osteomyelitis,high,disease,4,0,True,False,
MCR_v1_seq100/48,MCR,generic_non_equivalence,True,False,False,Brodie's abscess,Subacute osteomyelitis,high,disease,4,2,True,False,
MCR_v1_seq100/48,MCR,directional_relation,True,False,False,Brodie's abscess,Subacute osteomyelitis,high,disease,4,2,True,False,
MCR_v1_seq100/48,MCR,bounded_inheritance,True,False,False,Brodie's abscess,Subacute osteomyelitis,high,disease,4,2,True,False,
MCR_v1_seq100/49,MCR,exact_control,True,False,False,Appendiceal abscess,Post-surgical abscess,medium,disease,6,0,True,False,
MCR_v1_seq100/49,MCR,generic_non_equivalence,True,False,False,Appendiceal abscess,Post-surgical abscess,medium,disease,6,5,True,False,
MCR_v1_seq100/49,MCR,directional_relation,True,False,False,Appendiceal abscess,Post-surgical abscess,medium,disease,6,6,True,False,
MCR_v1_seq100/49,MCR,bounded_inheritance,True,False,False,Post-surgical abscess,Intra-abdominal abscess,high,disease,6,6,True,False,
MCR_v1_seq100/52,MCR,exact_control,True,True,True,Livedoid vasculopathy,Antiphospholipid Syndrome,high,disease,6,0,True,False,
MCR_v1_seq100/52,MCR,generic_non_equivalence,True,True,True,Livedoid vasculopathy,Antiphospholipid Syndrome,high,disease,6,0,True,True,
MCR_v1_seq100/52,MCR,directional_relation,True,True,True,Livedoid vasculopathy,Antiphospholipid Syndrome,high,disease,6,0,True,True,
MCR_v1_seq100/52,MCR,bounded_inheritance,True,True,True,Livedoid vasculopathy,Antiphospholipid Syndrome,high,disease,6,0,True,True,
MCR_v1_seq100/53,MCR,exact_control,True,False,False,Cardiac Myxoma,Papillary Fibroelastoma,medium,disease,4,0,True,False,
MCR_v1_seq100/53,MCR,generic_non_equivalence,True,False,False,Cardiac Myxoma,Papillary Fibroelastoma,high,disease,4,1,True,False,
MCR_v1_seq100/53,MCR,directional_relation,True,False,False,Cardiac Myxoma,Papillary Fibroelastoma,medium,disease,4,1,True,False,
MCR_v1_seq100/53,MCR,bounded_inheritance,True,False,False,Cardiac Myxoma,Papillary Fibroelastoma,high,disease,4,1,True,False,
MCR_v1_seq100/54,MCR,exact_control,True,True,False,Vaccine-induced Trigeminal Neuralgia,Trigeminal Neuralgia,high,disease,2,0,True,False,
MCR_v1_seq100/54,MCR,generic_non_equivalence,True,True,False,Vaccine-induced Trigeminal Neuralgia,Trigeminal Neuralgia,medium,disease,2,2,True,False,
MCR_v1_seq100/54,MCR,directional_relation,True,True,False,Vaccine-induced Trigeminal Neuralgia,Trigeminal Neuralgia,high,disease,2,1,True,False,
MCR_v1_seq100/54,MCR,bounded_inheritance,True,True,False,Vaccine-induced Trigeminal Neuralgia,Trigeminal Neuralgia,medium,disease,2,1,True,False,
MCR_v1_seq100/61,MCR,exact_control,True,False,False,Hepatocellular Adenoma,Hepatic Adenoma,low,disease,6,0,True,False,
MCR_v1_seq100/61,MCR,generic_non_equivalence,True,False,False,Hepatocellular Adenoma,Hepatic Adenoma,low,disease,6,0,True,True,
MCR_v1_seq100/61,MCR,directional_relation,True,False,False,Hepatocellular Adenoma,Hepatic Adenoma,low,disease,6,0,True,True,
MCR_v1_seq100/61,MCR,bounded_inheritance,True,False,False,Hepatocellular Adenoma,Hepatic Adenoma,low,disease,6,0,True,True,
MCR_v1_seq100/69,MCR,exact_control,True,True,True,Gastric Lipoma,Lipoma,high,disease,6,0,True,False,
MCR_v1_seq100/69,MCR,generic_non_equivalence,True,True,True,Gastric Lipoma,Lipoma,high,disease,6,1,True,False,
MCR_v1_seq100/69,MCR,directional_relation,True,True,True,Gastric Lipoma,Lipoma,high,disease,6,1,True,False,
MCR_v1_seq100/69,MCR,bounded_inheritance,True,True,True,Gastric Lipoma,Lipoma,high,disease,6,1,True,False,
MCR_v1_seq100/72,MCR,exact_control,True,False,False,Lymphoma,Metastatic Ovarian Cancer,medium,disease,6,0,False,False,
MCR_v1_seq100/72,MCR,generic_non_equivalence,True,False,False,Lymphoma,Metastatic Ovarian Cancer,medium,disease,6,0,False,True,
MCR_v1_seq100/72,MCR,directional_relation,True,False,False,Lymphoma,Metastatic Ovarian Cancer,medium,disease,6,0,False,True,
MCR_v1_seq100/72,MCR,bounded_inheritance,True,False,False,Lymphoma,Metastatic Ovarian Cancer,medium,disease,6,0,False,True,
MCR_v1_seq100/8,MCR,exact_control,True,False,False,Colorectal cancer liver metastasis,Colorectal cancer metastasis,medium,disease,6,0,True,False,
MCR_v1_seq100/8,MCR,generic_non_equivalence,True,False,False,Hepatocellular carcinoma with portal vein tumor thrombus,Hepatocellular carcinoma,medium,composite,6,5,True,False,
MCR_v1_seq100/8,MCR,directional_relation,True,False,False,Colorectal cancer liver metastasis,Colorectal cancer metastasis,high,disease,6,3,True,False,
MCR_v1_seq100/8,MCR,bounded_inheritance,True,False,False,Colorectal cancer liver metastasis,Hepatocellular carcinoma with portal vein tumor thrombus,medium,disease,6,3,True,False,
MCR_v1_seq100/82,MCR,exact_control,True,False,False,Empagliflozin-Associated Diabetic Ketoacidosis,Empagliflozin-induced ketoacidosis,low,disease,6,0,True,False,
MCR_v1_seq100/82,MCR,generic_non_equivalence,True,False,False,Empagliflozin-Associated Diabetic Ketoacidosis,Diabetic Ketoacidosis,high,disease,6,1,True,False,
MCR_v1_seq100/82,MCR,directional_relation,True,False,False,Empagliflozin-Associated Diabetic Ketoacidosis,Diabetic Ketoacidosis,high,disease,6,1,True,False,
MCR_v1_seq100/82,MCR,bounded_inheritance,True,False,False,Empagliflozin-Associated Diabetic Ketoacidosis,Diabetic Ketoacidosis,high,disease,6,1,True,False,
MCR_v1_seq100/85,MCR,exact_control,True,False,False,Acute Appendicitis,Appendicitis,high,disease,5,0,True,False,
MCR_v1_seq100/85,MCR,generic_non_equivalence,True,False,False,Intussusception,Appendicitis,medium,disease,5,2,True,False,
MCR_v1_seq100/85,MCR,directional_relation,True,False,False,Intussusception,Acute Appendicitis,high,disease,5,2,True,False,
MCR_v1_seq100/85,MCR,bounded_inheritance,True,False,False,Intussusception,Acute Appendicitis,high,disease,5,2,True,False,
MCR_v1_seq100/91,MCR,exact_control,True,False,False,Solitary Fibrous Tumor/Hemangiopericytoma,Hemangiopericytoma,high,disease,3,0,True,False,
MCR_v1_seq100/91,MCR,generic_non_equivalence,True,False,False,Solitary Fibrous Tumor/Hemangiopericytoma,Hemangiopericytoma,medium,disease,3,1,True,False,
MCR_v1_seq100/91,MCR,directional_relation,True,False,False,Solitary Fibrous Tumor/Hemangiopericytoma,Hemangiopericytoma,high,disease,3,1,True,False,
MCR_v1_seq100/91,MCR,bounded_inheritance,True,False,False,Solitary Fibrous Tumor/Hemangiopericytoma,Hemangiopericytoma,low,disease,3,1,True,False,
MCR_v1_seq100/95,MCR,exact_control,True,False,False,Disseminated Mycobacterium avium complex (MAC),Cytomegalovirus (CMV) infection,medium,disease,6,0,True,False,
MCR_v1_seq100/95,MCR,generic_non_equivalence,True,False,False,Disseminated Mycobacterium avium complex (MAC),Disseminated Mycobacterium avium complex,high,disease,6,2,True,False,
MCR_v1_seq100/95,MCR,directional_relation,True,False,False,Disseminated Mycobacterium avium complex (MAC),Sepsis,high,disease,6,2,True,False,
MCR_v1_seq100/95,MCR,bounded_inheritance,True,False,False,Disseminated Mycobacterium avium complex (MAC),Pneumocystis jirovecii pneumonia,medium,disease,6,2,True,False,
MCR_v1_seq100/96,MCR,exact_control,True,False,False,Mastoid osteoma,Osteoma,low,disease,5,0,True,False,
MCR_v1_seq100/96,MCR,generic_non_equivalence,True,False,False,Osteoma,Mastoid osteoma,medium,disease,5,1,True,False,
MCR_v1_seq100/96,MCR,directional_relation,True,False,False,Mastoid osteoma,Osteoma,high,disease,5,1,True,False,
MCR_v1_seq100/96,MCR,bounded_inheritance,True,False,False,Mastoid osteoma,Osteoma,high,disease,5,1,True,False,
MCR_v2_seq100/136,MCR,exact_control,True,False,False,Acute Demyelinating Encephalomyelitis (ADEM),Low-Grade Glioma,medium,disease,6,0,True,False,
MCR_v2_seq100/136,MCR,generic_non_equivalence,True,False,False,Low-Grade Glioma,Acute Demyelinating Encephalomyelitis (ADEM),high,disease,6,1,True,False,
MCR_v2_seq100/136,MCR,directional_relation,True,False,False,Acute Demyelinating Encephalomyelitis (ADEM),Low-Grade Glioma,high,disease,6,1,True,False,
MCR_v2_seq100/136,MCR,bounded_inheritance,True,False,False,Low-Grade Glioma,Acute Demyelinating Encephalomyelitis (ADEM),medium,disease,6,1,True,False,
MCR_v2_seq100/140,MCR,exact_control,True,False,False,Hyperplastic polyp,Gastric adenomatous polyp,high,disease,6,0,True,False,
MCR_v2_seq100/140,MCR,generic_non_equivalence,True,False,False,Hyperplastic polyp,Gastric adenomatous polyp,high,disease,6,0,True,True,
MCR_v2_seq100/140,MCR,directional_relation,True,False,False,Hyperplastic polyp,Gastric adenomatous polyp,high,disease,6,0,True,True,
MCR_v2_seq100/140,MCR,bounded_inheritance,True,False,False,Hyperplastic polyp,Gastric adenomatous polyp,high,disease,6,0,True,True,
MCR_v2_seq100/144,MCR,exact_control,True,True,True,Systemic Lupus Erythematosus,Pericarditis,high,disease,5,0,True,False,
MCR_v2_seq100/144,MCR,generic_non_equivalence,True,True,True,Systemic Lupus Erythematosus,Pericarditis,high,disease,5,2,True,False,
MCR_v2_seq100/144,MCR,directional_relation,True,True,True,Systemic Lupus Erythematosus,Pericarditis,high,disease,5,2,True,False,
MCR_v2_seq100/144,MCR,bounded_inheritance,True,True,True,Systemic Lupus Erythematosus,Pericarditis,high,disease,5,2,True,False,
MCR_v2_seq100/153,MCR,exact_control,True,False,False,Reverse Takotsubo Cardiomyopathy,Takotsubo cardiomyopathy,high,disease,5,0,True,False,
MCR_v2_seq100/153,MCR,generic_non_equivalence,True,False,False,Myocarditis,Reverse Takotsubo Cardiomyopathy,high,disease,5,1,True,False,
MCR_v2_seq100/153,MCR,directional_relation,True,False,False,Myocarditis,Reverse Takotsubo Cardiomyopathy,medium,disease,5,1,True,False,
MCR_v2_seq100/153,MCR,bounded_inheritance,True,False,False,Reverse Takotsubo Cardiomyopathy,Takotsubo cardiomyopathy,high,disease,5,1,True,False,
MCR_v2_seq100/154,MCR,exact_control,True,True,True,Decompression Sickness,Arthralgia due to Decompression Sickness,high,disease,5,0,True,False,
MCR_v2_seq100/154,MCR,generic_non_equivalence,True,True,True,Decompression Sickness,Nitrogen Embolism,high,disease,5,2,True,False,
MCR_v2_seq100/154,MCR,directional_relation,True,True,True,Decompression Sickness,Nitrogen Embolism,high,disease,5,1,True,False,
MCR_v2_seq100/154,MCR,bounded_inheritance,True,True,True,Decompression Sickness,Arterial gas embolism,high,disease,5,1,True,False,
MCR_v2_seq100/159,MCR,exact_control,True,True,False,grade 3 endometrioid adenocarcinoma,Endometrioid adenocarcinoma,medium,disease,6,0,True,False,
MCR_v2_seq100/159,MCR,generic_non_equivalence,True,True,False,Iatrogenic tumor dissemination,grade 3 endometrioid adenocarcinoma,high,complication,6,1,True,False,
MCR_v2_seq100/159,MCR,directional_relation,True,True,False,grade 3 endometrioid adenocarcinoma,Endometrioid adenocarcinoma,high,disease,6,1,True,False,
MCR_v2_seq100/159,MCR,bounded_inheritance,True,True,False,grade 3 endometrioid adenocarcinoma,Endometrioid adenocarcinoma,high,subtype,6,1,True,False,
MCR_v2_seq100/161,MCR,exact_control,True,False,False,Squamous Cell Carcinoma,Merkel Cell Carcinoma,high,disease,5,0,True,False,
MCR_v2_seq100/161,MCR,generic_non_equivalence,True,False,False,Squamous Cell Carcinoma,Malignant melanoma,medium,disease,5,1,True,False,
MCR_v2_seq100/161,MCR,directional_relation,True,False,False,Merkel Cell Carcinoma,Squamous Cell Carcinoma,medium,disease,5,1,True,False,
MCR_v2_seq100/161,MCR,bounded_inheritance,True,False,False,Merkel Cell Carcinoma,Squamous Cell Carcinoma,medium,disease,5,1,True,False,
MCR_v2_seq100/162,MCR,exact_control,True,False,False,Paravaccinia virus infection,Paravaccinia,high,disease,5,0,True,False,
MCR_v2_seq100/162,MCR,generic_non_equivalence,True,False,False,Paravaccinia virus infection,Paravaccinia,high,disease,5,1,True,False,
MCR_v2_seq100/162,MCR,directional_relation,True,False,False,Paravaccinia virus infection,Orf virus infection,high,disease,5,1,True,False,
MCR_v2_seq100/162,MCR,bounded_inheritance,True,False,False,Paravaccinia virus infection,Paravaccinia,high,disease,5,1,True,False,
MCR_v2_seq100/168,MCR,exact_control,True,False,False,Acute Disseminated Encephalomyelitis (ADEM),Acute Disseminated Encephalomyelitis,medium,disease,6,0,True,False,
MCR_v2_seq100/168,MCR,generic_non_equivalence,True,False,False,Acute Disseminated Encephalomyelitis (ADEM),Neuromyelitis Optica Spectrum Disorder (NMOSD),medium,disease,6,2,True,False,
MCR_v2_seq100/168,MCR,directional_relation,True,False,False,Acute Disseminated Encephalomyelitis (ADEM),Neuromyelitis Optica Spectrum Disorder (NMOSD),high,disease,6,2,True,False,
MCR_v2_seq100/168,MCR,bounded_inheritance,True,False,False,Acute Disseminated Encephalomyelitis (ADEM),Neuromyelitis Optica Spectrum Disorder,medium,disease,6,2,True,False,
MCR_v2_seq100/169,MCR,exact_control,True,True,True,Rheumatoid Arthritis,Seronegative Rheumatoid Arthritis,high,disease,5,0,True,False,
MCR_v2_seq100/169,MCR,generic_non_equivalence,True,True,True,Rheumatoid Arthritis,Undifferentiated Connective Tissue Disease,high,disease,5,1,True,False,
MCR_v2_seq100/169,MCR,directional_relation,True,True,True,Rheumatoid Arthritis,Undifferentiated Connective Tissue Disease,high,disease,5,1,True,False,
MCR_v2_seq100/169,MCR,bounded_inheritance,True,True,True,Rheumatoid Arthritis,Seronegative Rheumatoid Arthritis,high,disease,5,1,True,False,
MCR_v2_seq100/170,MCR,exact_control,True,False,False,Non-Hodgkin lymphoma,Lymphoma,medium,disease,6,0,True,False,
MCR_v2_seq100/170,MCR,generic_non_equivalence,True,False,False,Non-Hodgkin lymphoma,Lymphoma,high,disease,6,5,True,False,
MCR_v2_seq100/170,MCR,directional_relation,True,False,False,Hodgkin lymphoma,Non-Hodgkin lymphoma,medium,disease,6,5,True,False,
MCR_v2_seq100/170,MCR,bounded_inheritance,True,False,False,Hodgkin lymphoma,Non-Hodgkin lymphoma,medium,disease,6,5,True,False,
MCR_v2_seq100/171,MCR,exact_control,True,False,False,Acute myeloid leukemia,Hemophagocytic lymphohistiocytosis,medium,disease,5,0,True,False,
MCR_v2_seq100/171,MCR,generic_non_equivalence,True,False,False,Acute myeloid leukemia,Acute myeloid leukemia with maturation,high,disease,5,2,True,False,
MCR_v2_seq100/171,MCR,directional_relation,True,False,False,Acute myeloid leukemia,Hemophagocytic lymphohistiocytosis,medium,disease,5,2,True,False,
MCR_v2_seq100/171,MCR,bounded_inheritance,True,False,False,Acute myeloid leukemia,Acute myeloid leukemia with maturation,high,disease,5,2,True,False,
MCR_v2_seq100/173,MCR,exact_control,True,True,True,Chronic Subdural Hematoma,Subdural Hematoma,high,disease,4,0,True,False,
MCR_v2_seq100/173,MCR,generic_non_equivalence,True,True,True,Chronic Subdural Hematoma,Subdural Hematoma,high,disease,4,2,True,False,
MCR_v2_seq100/173,MCR,directional_relation,True,True,True,Chronic Subdural Hematoma,Subdural Hematoma,high,disease,4,3,True,False,
MCR_v2_seq100/173,MCR,bounded_inheritance,True,True,True,Chronic Subdural Hematoma,Subdural Hematoma,high,disease,4,3,True,False,
MCR_v2_seq100/179,MCR,exact_control,True,False,False,Immune thrombocytopenia,Thrombocytopenia,medium,disease,4,0,True,False,
MCR_v2_seq100/179,MCR,generic_non_equivalence,True,False,False,Pulmonary Atresia with Ventricular Septal Defect,Tetralogy of Fallot with pulmonary atresia,high,disease,4,2,True,False,
MCR_v2_seq100/179,MCR,directional_relation,True,False,False,Immune thrombocytopenia,Thrombocytopenia,high,disease,4,2,True,False,
MCR_v2_seq100/179,MCR,bounded_inheritance,True,False,False,Thrombocytopenia,Immune thrombocytopenia,high,disease,4,2,True,False,
MCR_v2_seq100/184,MCR,exact_control,True,False,False,duvelisib-induced psoriasiform drug reaction,psoriasiform drug reaction,high,disease,4,0,True,False,
MCR_v2_seq100/184,MCR,generic_non_equivalence,True,False,False,duvelisib-induced psoriasiform drug reaction,duvelisib-induced psoriasiform eruption,high,disease,4,2,True,False,
MCR_v2_seq100/184,MCR,directional_relation,True,False,False,duvelisib-induced psoriasiform drug reaction,duvelisib-induced psoriasiform eruption,low,disease,4,1,True,False,
MCR_v2_seq100/184,MCR,bounded_inheritance,True,False,False,duvelisib-induced psoriasiform drug reaction,psoriasiform drug reaction,high,disease,4,1,True,False,
MCR_v2_seq100/186,MCR,exact_control,True,False,False,Spondylodiscitis,Osteomyelitis,medium,disease,6,0,True,False,
MCR_v2_seq100/186,MCR,generic_non_equivalence,True,False,False,Spondylodiscitis,Discitis,high,disease,6,2,True,False,
MCR_v2_seq100/186,MCR,directional_relation,True,False,False,Spondylodiscitis,Discitis,medium,disease,6,2,True,False,
MCR_v2_seq100/186,MCR,bounded_inheritance,True,False,False,Spondylodiscitis,Discitis,high,disease,6,2,True,False,
MCR_v2_seq100/188,MCR,exact_control,True,False,False,Gastric lipoma,Lipoma,medium,disease,5,0,True,False,
MCR_v2_seq100/188,MCR,generic_non_equivalence,True,False,False,Gastric lipoma,Lipoma,high,disease,5,1,True,False,
MCR_v2_seq100/188,MCR,directional_relation,True,False,False,Gastrointestinal stromal tumor (GIST),Leiomyoma,high,disease,5,1,True,False,
MCR_v2_seq100/188,MCR,bounded_inheritance,True,False,False,Gastrointestinal stromal tumor (GIST),Leiomyoma,high,disease,5,1,True,False,
MCR_v2_seq100/190,MCR,exact_control,True,False,False,Primary adenocarcinoma of the bladder,Urinary Bladder Adenocarcinoma,medium,disease,6,0,True,False,
MCR_v2_seq100/190,MCR,generic_non_equivalence,True,False,False,Primary adenocarcinoma of the bladder,Urinary Bladder Adenocarcinoma,high,disease,6,1,True,False,
MCR_v2_seq100/190,MCR,directional_relation,True,False,False,Primary adenocarcinoma of the bladder,Secondary adenocarcinoma of the bladder,medium,disease,6,1,True,False,
MCR_v2_seq100/190,MCR,bounded_inheritance,True,False,False,Primary adenocarcinoma of the bladder,Secondary adenocarcinoma of the bladder,medium,disease,6,1,True,False,
MCR_v2_seq100/192,MCR,exact_control,True,False,False,Ischemic Stroke,Stroke,high,disease,6,0,True,False,
MCR_v2_seq100/192,MCR,generic_non_equivalence,True,False,False,Ischemic Stroke,Stroke,high,disease,6,1,True,False,
MCR_v2_seq100/192,MCR,directional_relation,True,False,False,Ischemic Stroke,Stroke,high,disease,6,1,True,False,
MCR_v2_seq100/192,MCR,bounded_inheritance,True,False,False,Ischemic Stroke,Stroke,high,disease,6,1,True,False,
MCR_v2_seq100/197,MCR,exact_control,True,True,True,Pseudoseptic Arthritis,Aseptic Viscosupplementation-Related Reaction,high,disease,6,0,True,False,
MCR_v2_seq100/197,MCR,generic_non_equivalence,True,True,True,Pseudoseptic Arthritis,Aseptic Viscosupplementation-Related Reaction,high,disease,6,2,True,False,
MCR_v2_seq100/197,MCR,directional_relation,True,True,True,Pseudoseptic Arthritis,viscosupplementation-related inflammatory reaction,high,disease,6,2,True,False,
MCR_v2_seq100/197,MCR,bounded_inheritance,True,True,True,Pseudoseptic Arthritis,viscosupplementation-related inflammatory reaction,medium,disease,6,2,True,False,
MCR_v2_seq100/201,MCR,exact_control,True,False,False,Neuromyelitis Optica Spectrum Disorder (NMOSD),Neuromyelitis Optica Spectrum Disorder,high,disease,3,0,True,False,
MCR_v2_seq100/201,MCR,generic_non_equivalence,True,False,False,Neuromyelitis Optica Spectrum Disorder (NMOSD),Neuromyelitis Optica Spectrum Disorder,high,disease,3,1,True,False,
MCR_v2_seq100/201,MCR,directional_relation,True,False,False,Neuromyelitis Optica Spectrum Disorder (NMOSD),,high,disease,3,1,True,False,
MCR_v2_seq100/201,MCR,bounded_inheritance,True,False,False,Neuromyelitis Optica Spectrum Disorder (NMOSD),Neuromyelitis Optica Spectrum Disorder,high,disease,3,1,True,False,
MCR_v2_seq100/204,MCR,exact_control,True,False,False,Ovarian cyst infection,Tubo-ovarian abscess,medium,disease,4,0,True,False,
MCR_v2_seq100/204,MCR,generic_non_equivalence,True,False,False,Ovarian cyst infection,Tubo-ovarian abscess,medium,disease,4,2,True,False,
MCR_v2_seq100/204,MCR,directional_relation,True,False,False,Tubo-ovarian abscess,Ovarian cyst infection,high,disease,4,1,True,False,
MCR_v2_seq100/204,MCR,bounded_inheritance,True,False,False,Ovarian cyst infection,Tubo-ovarian abscess,medium,disease,4,1,True,False,
MCR_v2_seq100/205,MCR,exact_control,True,True,True,Cysticercosis,Neurofibromatosis type 1,high,disease,6,0,True,False,
MCR_v2_seq100/205,MCR,generic_non_equivalence,True,True,False,Neurofibromatosis type 1,Cysticercosis,high,disease,6,3,True,False,
MCR_v2_seq100/205,MCR,directional_relation,True,True,True,Cysticercosis,Neurofibromatosis type 1,medium,disease,6,4,True,False,
MCR_v2_seq100/205,MCR,bounded_inheritance,True,True,True,Cysticercosis,Neurofibromatosis type 1,high,disease,6,4,True,False,
MCR_v2_seq100/209,MCR,exact_control,True,False,False,Chondrosarcoma,Osteosarcoma,medium,disease,5,0,True,False,
MCR_v2_seq100/209,MCR,generic_non_equivalence,True,False,False,Plasmacytoma,Chondrosarcoma,medium,disease,5,1,True,False,
MCR_v2_seq100/209,MCR,directional_relation,True,False,False,Osteosarcoma,Chondrosarcoma,low,disease,5,1,True,False,
MCR_v2_seq100/209,MCR,bounded_inheritance,True,False,False,Chondrosarcoma,Osteosarcoma,medium,disease,5,1,True,False,
MCR_v2_seq100/211,MCR,exact_control,True,False,False,Ewing's Sarcoma,Undifferentiated Uterine Sarcoma,high,disease,6,0,True,False,
MCR_v2_seq100/211,MCR,generic_non_equivalence,True,False,False,Ewing's Sarcoma,Undifferentiated Uterine Sarcoma,high,disease,6,1,True,False,
MCR_v2_seq100/211,MCR,directional_relation,True,False,False,Ewing's Sarcoma,Undifferentiated Uterine Sarcoma,high,disease,6,1,True,False,
MCR_v2_seq100/211,MCR,bounded_inheritance,True,False,False,Ewing's Sarcoma,Undifferentiated Uterine Sarcoma,high,disease,6,1,True,False,
MCR_v2_seq100/213,MCR,exact_control,True,False,False,Drug rash,Acneiform eruption,medium,disease,6,0,True,False,
MCR_v2_seq100/213,MCR,generic_non_equivalence,True,False,False,Drug rash,,high,disease,6,1,True,False,
MCR_v2_seq100/213,MCR,directional_relation,True,False,False,Drug rash,Acneiform eruption,medium,disease,6,1,True,False,
MCR_v2_seq100/213,MCR,bounded_inheritance,True,False,False,Drug rash,Acneiform eruption,high,disease,6,1,True,False,
MCR_v2_seq100/221,MCR,exact_control,True,False,False,Ewing's Sarcoma,Non-Hodgkin lymphoma,medium,disease,6,0,True,False,
MCR_v2_seq100/221,MCR,generic_non_equivalence,True,False,False,Ewing's Sarcoma,Lymphoma,high,disease,6,3,True,False,
MCR_v2_seq100/221,MCR,directional_relation,True,False,False,Non-Hodgkin lymphoma,Hodgkin lymphoma,medium,disease,6,3,True,False,
