slice_id,family,source_id,case_id,gold,logged_champion,n_occurrences,legacy_unsafe_merge_pairs,legacy_unsafe_merge_concepts,legacy_evidence_transfer_targets,legacy_foreign_support_spans,exact_minus_legacy_concepts,typed_relation_edges,legacy_gold_contaminated,exact_gold_contaminated,legacy_order_partition_changed,exact_order_partition_changed,legacy_score_top1,exact_score_top1,score_top1_flipped
MCR_seq200b,MCR,271,medcasereasoning__000271,solid persistent facial edema,Lymphangioma,9,0,0,0,0,0,0,False,False,False,False,Lymphangioma,Lymphangioma,False
MCR_seq200b,MCR,272,medcasereasoning__000272,sclerosing hemangioma,Focal nodular hyperplasia,9,0,0,0,0,0,0,False,False,False,False,Focal nodular hyperplasia,Focal nodular hyperplasia,False
MCR_seq200b,MCR,274,medcasereasoning__000274,tricuspid valve aneurysm,Papillary Fibroelastoma,9,0,0,0,0,0,0,False,False,False,False,Papillary Fibroelastoma,Papillary Fibroelastoma,False
MCR_seq200b,MCR,275,medcasereasoning__000275,Ischemic colitis,Ulcerative Colitis,10,0,0,0,0,0,0,False,False,False,False,Ulcerative Colitis,Ulcerative Colitis,False
MCR_seq200b,MCR,276,medcasereasoning__000276,Inflammatory cap polyp,Colorectal intussusception,10,2,1,2,3,1,1,False,False,False,False,Colorectal intussusception,Colorectal intussusception,False
MCR_seq200b,MCR,277,medcasereasoning__000277,Wilms tumor,Renal Cell Carcinoma,7,3,1,4,8,1,1,False,False,False,False,Renal Cell Carcinoma,Renal Cell Carcinoma,False
MCR_seq200b,MCR,278,medcasereasoning__000278,Refeeding syndrome,Refeeding syndrome,7,0,0,0,0,0,0,False,False,False,False,Refeeding syndrome,Refeeding syndrome,False
MCR_seq200b,MCR,279,medcasereasoning__000279,Leiomyosarcoma,Bartholin's gland cyst,5,0,0,0,0,0,0,False,False,False,False,Bartholin's gland cyst,Bartholin's gland cyst,False
MCR_seq200b,MCR,280,medcasereasoning__000280,Invasive papillary carcinoma,Invasive Ductal Carcinoma,10,0,0,0,0,0,0,False,False,False,False,Invasive Ductal Carcinoma,Invasive Ductal Carcinoma,False
MCR_seq200b,MCR,283,medcasereasoning__000283,dermoid cyst,Dermoid cyst,8,9,1,6,23,1,1,True,False,False,False,Dermoid cyst,Dermoid cyst,False
MCR_seq200b,MCR,284,medcasereasoning__000284,hibernoma,Gastric lipoma,4,2,1,3,6,1,1,False,False,False,False,Gastric lipoma,Gastric lipoma,False
MCR_seq200b,MCR,285,medcasereasoning__000285,Pycnodysostosis,Pyknodysostosis,6,0,0,0,0,0,0,False,False,False,False,Pyknodysostosis,Pyknodysostosis,False
MCR_seq200b,MCR,287,medcasereasoning__000287,Autoimmune hepatitis,Acute Liver Failure,11,0,0,0,0,0,0,False,False,False,False,Autoimmune Hepatitis,Autoimmune Hepatitis,False
MCR_seq200b,MCR,288,medcasereasoning__000288,cystic lymphangioma,Intraductal Papillary Mucinous Neoplasm (IPMN),9,0,0,0,0,0,0,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN),Intraductal Papillary Mucinous Neoplasm (IPMN),False
MCR_seq200b,MCR,289,medcasereasoning__000289,Takayasu arteritis,Takayasu arteritis,7,0,0,0,0,0,0,False,False,False,False,Takayasu arteritis,Takayasu arteritis,False
MCR_seq200b,MCR,290,medcasereasoning__000290,functional neurological disorder,Cervical vertigo,12,0,0,0,0,0,0,False,False,False,False,Small vessel disease,Small vessel disease,False
MCR_seq200b,MCR,291,medcasereasoning__000291,Necrolytic acral erythema,Psoriasis,9,2,1,2,2,1,1,False,False,False,False,Psoriasis,Psoriasis,False
MCR_seq200b,MCR,292,medcasereasoning__000292,Anaplastic large-cell lymphoma,Hodgkin lymphoma,9,6,1,5,21,1,1,False,False,False,False,Hodgkin lymphoma,Anaplastic large cell lymphoma,True
MCR_seq200b,MCR,293,medcasereasoning__000293,Hemangiosarcoma,Hepatocellular Carcinoma,5,0,0,0,0,0,0,False,False,False,False,Hepatocellular Carcinoma,Hepatocellular Carcinoma,False
MCR_seq200b,MCR,294,medcasereasoning__000294,Undifferentiated embryonal sarcoma of the liver,Hepatoblastoma,9,0,0,0,0,0,0,False,False,False,False,Hepatoblastoma,Hepatoblastoma,False
MCR_seq200b,MCR,295,medcasereasoning__000295,gallbladder carcinoma,Gallbladder cancer,8,0,0,0,0,0,0,False,False,False,False,Gallbladder cancer,Gallbladder cancer,False
MCR_seq200b,MCR,296,medcasereasoning__000296,Sweet’s syndrome,Sweet syndrome,9,0,0,0,0,0,0,False,False,False,False,Sweet syndrome,Sweet syndrome,False
MCR_seq200b,MCR,297,medcasereasoning__000297,puffy hand syndrome,Scleroderma,12,0,0,0,0,0,0,False,False,False,False,Scleroderma,Scleroderma,False
MCR_seq200b,MCR,298,medcasereasoning__000298,Warthin tumor,Squamous cell carcinoma of the oropharynx,10,2,1,3,3,1,1,False,False,False,False,Squamous cell carcinoma of the oropharynx,Squamous cell carcinoma,True
MCR_seq200b,MCR,299,medcasereasoning__000299,Pancreatic adenocarcinoma,Pancreatic Cancer,9,0,0,0,0,0,0,False,False,False,False,Autoimmune Pancreatitis,Autoimmune Pancreatitis,False
MCR_seq200b,MCR,300,medcasereasoning__000300,Perniosis,Systemic Lupus Erythematosus,10,0,0,0,0,0,0,False,False,False,False,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,False
MCR_seq200b,MCR,301,medcasereasoning__000301,water reflex epilepsy,Aquatic dysautonomia or water-induced epilepsy,7,0,0,0,0,0,0,False,False,False,False,Aquatic Migraine,Aquatic Migraine,False
MCR_seq200b,MCR,302,medcasereasoning__000302,septic arthritis,Ectopic Pregnancy,9,0,0,0,0,0,0,False,False,False,False,Septic Arthritis,Septic Arthritis,False
MCR_seq200b,MCR,303,medcasereasoning__000303,GastricSchwannoma,Gastrointestinal Stromal Tumor (GIST),7,0,0,0,0,0,0,False,False,False,False,Gastrointestinal Stromal Tumor (GIST),Gastrointestinal Stromal Tumor (GIST),False
MCR_seq200b,MCR,305,medcasereasoning__000305,amitraz poisoning,Amitraz poisoning,7,0,0,0,0,0,0,False,False,False,False,Amitraz poisoning,Amitraz poisoning,False
MCR_seq200b,MCR,306,medcasereasoning__000306,Disseminated strongyloidiasis,Enterococcal Meningitis,11,0,0,0,0,0,0,False,False,False,False,Diffuse Alveolar Hemorrhage,Diffuse Alveolar Hemorrhage,False
MCR_seq200b,MCR,307,medcasereasoning__000307,Leiomyoma,Incarcerated Inguinal Hernia,4,5,1,4,6,2,2,False,False,True,False,Incarcerated Inguinal Hernia,Incarcerated Inguinal Hernia,False
MCR_seq200b,MCR,308,medcasereasoning__000308,Metastatic breast carcinoma,Invasive Fungal Sinusitis,10,0,0,0,0,0,0,False,False,False,False,Invasive Fungal Sinusitis,Invasive Fungal Sinusitis,False
MCR_seq200b,MCR,309,medcasereasoning__000309,Graves disease,Thyroid Storm,9,0,0,0,0,0,0,False,False,False,False,Thyroid Storm,Thyroid Storm,False
MCR_seq200b,MCR,310,medcasereasoning__000310,ExtraskeletalMyxoidChondrosarcoma,Extraskeletal myxoid chondrosarcoma,9,9,1,5,22,3,5,False,False,False,False,Extraskeletal myxoid chondrosarcoma,Osteosarcoma,True
MCR_seq200b,MCR,311,medcasereasoning__000311,Pulmonary syphilis,Empyema,9,0,0,0,0,0,0,False,False,False,False,Parapneumonic effusion,Parapneumonic effusion,False
MCR_seq200b,MCR,312,medcasereasoning__000312,Hepatic cystadenoma,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,13,8,3,9,15,3,3,False,False,False,False,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,Intraductal Papillary Mucinous Neoplasm (IPMN) of the Bile Duct,False
MCR_seq200b,MCR,313,medcasereasoning__000313,Syphilis,Secondary Syphilis,9,0,0,0,0,0,0,False,False,False,False,Infectious Mononucleosis,Infectious Mononucleosis,False
MCR_seq200b,MCR,314,medcasereasoning__000314,invasive fungal rhinosinusitis,Sphenoid sinusitis,10,0,0,0,0,0,0,False,False,False,False,Sphenoid sinusitis,Sphenoid sinusitis,False
MCR_seq200b,MCR,315,medcasereasoning__000315,Large cell neuroendocrine carcinoma,High-Grade Serous Carcinoma,7,0,0,0,0,0,0,False,False,False,False,High-Grade Serous Carcinoma,High-Grade Serous Carcinoma,False
MCR_seq200b,MCR,316,medcasereasoning__000316,Cerebrospinal fluid hypovolemia syndrome,Third cranial nerve palsy,9,0,0,0,0,0,0,False,False,False,False,Superior orbital fissure syndrome,Superior orbital fissure syndrome,False
MCR_seq200b,MCR,317,medcasereasoning__000317,Cryptococcal meningitis,Cryptococcal meningitis,9,0,0,0,0,0,0,False,False,False,False,Progressive multifocal leukoencephalopathy,Progressive multifocal leukoencephalopathy,False
MCR_seq200b,MCR,318,medcasereasoning__000318,Multiple endocrine neoplasia type 2A,Multiple Endocrine Neoplasia Type 2A (MEN2A),9,0,0,0,0,0,0,False,False,False,False,Medullary Thyroid Carcinoma (MTC),Medullary Thyroid Carcinoma (MTC),False
MCR_seq200b,MCR,319,medcasereasoning__000319,Osteosarcoma,Adverse Local Tissue Reaction (ALTR),9,2,1,3,6,1,1,False,False,False,False,Adverse Local Tissue Reaction (ALTR),Adverse Local Tissue Reaction (ALTR),False
MCR_seq200b,MCR,320,medcasereasoning__000320,May-Thurner syndrome,May-Thurner syndrome,8,0,0,0,0,0,0,False,False,False,False,Deep vein thrombosis,Deep vein thrombosis,False
MCR_seq200b,MCR,321,medcasereasoning__000321,Myofibromatosis,Fibromatosis,9,0,0,0,0,0,0,False,False,False,False,Fibromatosis,Fibromatosis,False
MCR_seq200b,MCR,322,medcasereasoning__000322,Factitious disorder,Factitious disorder imposed on self,11,2,1,3,6,1,1,True,False,False,False,Factitious disorder imposed on self,Somatoform disorder,True
MCR_seq200b,MCR,323,medcasereasoning__000323,diffuse large B-cell lymphoma,Vaginal cancer,12,6,2,5,7,2,2,False,False,False,False,Vaginal cancer,Lymphoma,True
MCR_seq200b,MCR,324,medcasereasoning__000324,COVID-19-associated acute and transient psychotic disorder,COVID-19 Psychosis,7,0,0,0,0,0,0,False,False,False,False,COVID-19 Psychosis,COVID-19 Psychosis,False
MCR_seq200b,MCR,326,medcasereasoning__000326,Brucellosis,Spinal epidural abscess,10,4,2,2,2,2,2,False,False,False,False,Discitis,Discitis,False
MCR_seq200b,MCR,327,medcasereasoning__000327,dermatofibrosarcoma protuberans,Metastatic disease to the thyroid,10,0,0,0,0,0,0,False,False,False,False,Metastatic disease to the thyroid,Metastatic disease to the thyroid,False
MCR_seq200b,MCR,328,medcasereasoning__000328,Necrotizing fasciitis,Necrotizing Fasciitis,7,0,0,0,0,0,0,False,False,False,False,Necrotizing Fasciitis,Necrotizing Fasciitis,False
MCR_seq200b,MCR,329,medcasereasoning__000329,urachal cyst,Urachal sinus,10,0,0,0,0,0,0,False,False,False,False,Urachal sinus,Urachal sinus,False
MCR_seq200b,MCR,330,medcasereasoning__000330,Squamous cell carcinoma,Pancoast tumor,13,0,0,0,0,0,0,False,False,False,False,Sjögren's syndrome,Sjögren's syndrome,False
MCR_seq200b,MCR,331,medcasereasoning__000331,tumoral calcinosis,Giant Cell Tumor of the Tendon Sheath,3,0,0,0,0,0,0,False,False,False,False,Giant Cell Tumor of the Tendon Sheath,Giant Cell Tumor of the Tendon Sheath,False
MCR_seq200b,MCR,332,medcasereasoning__000332,cesarean scar ectopic pregnancy,Cesarean-section scar ectopic pregnancy,8,0,0,0,0,0,0,False,False,False,False,Cesarean-section scar ectopic pregnancy,Cesarean-section scar ectopic pregnancy,False
MCR_seq200b,MCR,333,medcasereasoning__000333,Pilomatrixoma,Phyllodes Tumor,8,0,0,0,0,0,0,False,False,False,False,Phyllodes Tumor,Phyllodes Tumor,False
MCR_seq200b,MCR,334,medcasereasoning__000334,Posterior reversible encephalopathy syndrome,Posterior Reversible Encephalopathy Syndrome (PRES),10,0,0,0,0,0,0,False,False,False,False,Posterior Reversible Encephalopathy Syndrome (PRES),Posterior Reversible Encephalopathy Syndrome (PRES),False
MCR_seq200b,MCR,335,medcasereasoning__000335,Drug-induced lupus,Drug-induced lupus erythematosus,9,0,0,0,0,0,0,False,False,False,False,Paradoxical Tuberculous Effusion,Paradoxical Tuberculous Effusion,False
MCR_seq200b,MCR,336,medcasereasoning__000336,Subacute thyroiditis,Subacute Thyroiditis,7,0,0,0,0,0,0,False,False,False,False,Subacute Thyroiditis,Subacute Thyroiditis,False
MCR_seq200b,MCR,337,medcasereasoning__000337,Tubo-ovarian complex torsion,Ovarian Torsion,10,0,0,0,0,-1,0,False,False,False,False,Ovarian Torsion,Ovarian Torsion,False
MCR_seq200b,MCR,338,medcasereasoning__000338,filariasis,Retroperitoneal lymphangioma,7,2,1,3,5,1,1,False,False,False,False,Retroperitoneal lymphangioma,Retroperitoneal lymphangioma,False
MCR_seq200b,MCR,339,medcasereasoning__000339,lingual thyroid gland,Lingual thyroid,7,0,0,0,0,0,0,False,False,False,False,Thyroglossal duct cyst,Thyroglossal duct cyst,False
MCR_seq200b,MCR,340,medcasereasoning__000340,retropharyngeal calcific tendinitis,Retropharyngeal calcific tendinitis,4,0,0,0,0,0,0,False,False,False,False,Retropharyngeal calcific tendinitis,Retropharyngeal calcific tendinitis,False
MCR_seq200b,MCR,341,medcasereasoning__000341,acute motor axonal neuropathy,Guillain-Barré Syndrome,7,0,0,0,0,0,0,False,False,False,False,Guillain-Barré Syndrome,Guillain-Barré Syndrome,False
MCR_seq200b,MCR,342,medcasereasoning__000342,Brown bowel syndrome,Intestinal pseudo-obstruction,12,3,1,4,6,1,1,False,False,False,False,Intestinal pseudo-obstruction,Short bowel syndrome,True
MCR_seq200b,MCR,343,medcasereasoning__000343,CardiacSarcoidosis,Arrhythmogenic Right Ventricular Dysplasia,6,0,0,0,0,0,0,False,False,False,False,Arrhythmogenic Right Ventricular Dysplasia,Arrhythmogenic Right Ventricular Dysplasia,False
MCR_seq200b,MCR,344,medcasereasoning__000344,sarcoidosis,Sarcoidosis,10,0,0,0,0,0,0,False,False,False,False,Sarcoidosis,Sarcoidosis,False
MCR_seq200b,MCR,345,medcasereasoning__000345,Hereditary hypophosphatemic rickets with hypercalciuria,X-linked hypophosphatemia,10,1,1,2,2,1,1,True,False,False,False,X-linked hypophosphatemia,X-linked hypophosphatemia,False
MCR_seq200b,MCR,346,medcasereasoning__000346,myxoinflammatory fibroblastic sarcoma,Hodgkin lymphoma,7,0,0,0,0,0,0,False,False,False,False,Hodgkin lymphoma,Hodgkin lymphoma,False
MCR_seq200b,MCR,347,medcasereasoning__000347,sellar cavernous hemangioma,Nonfunctioning Pituitary Adenoma,8,0,0,0,0,0,0,False,False,False,False,Pituitary Macroadenoma,Pituitary Macroadenoma,False
MCR_seq200b,MCR,348,medcasereasoning__000348,complex odontoma,Complex odontoma,8,2,1,3,6,1,2,False,False,False,False,Odontogenic tumor,Calcifying epithelial odontogenic tumor,True
MCR_seq200b,MCR,349,medcasereasoning__000349,phaeohyphomycosis,Dermatofibroma,11,0,0,0,0,0,0,False,False,False,False,Epidermal Inclusion Cyst,Epidermal Inclusion Cyst,False
MCR_seq200b,MCR,352,medcasereasoning__000352,mucoepidermoid carcinoma,Squamous cell carcinoma,10,1,1,2,3,1,1,False,False,False,False,Squamous cell carcinoma,Metastatic squamous cell carcinoma,True
MCR_seq200b,MCR,353,medcasereasoning__000353,squamous cell carcinoma,Granulomatosis with polyangiitis,8,0,0,0,0,-1,0,False,False,False,False,Wegener's granulomatosis,Wegener's granulomatosis,False
MCR_seq200b,MCR,354,medcasereasoning__000354,Posterior Nutcracker Syndrome,Nephrolithiasis,8,0,0,0,0,0,0,False,False,False,False,Alport syndrome,Alport syndrome,False
MCR_seq200b,MCR,355,medcasereasoning__000355,Dedifferentiated chondrosarcoma,Osteosarcoma,7,0,0,0,0,0,0,False,False,False,False,Chondrosarcoma,Chondrosarcoma,False
MCR_seq200b,MCR,356,medcasereasoning__000356,Synovial sarcoma,Ewing's Sarcoma,6,0,0,0,0,0,0,False,False,False,False,Ewing's Sarcoma,Ewing's Sarcoma,False
MCR_seq200b,MCR,357,medcasereasoning__000357,melanocytoma,Cavernous Hemangioma,8,2,2,4,6,2,2,False,False,False,False,Cavernous Hemangioma,Orbital metastasis,True
MCR_seq200b,MCR,358,medcasereasoning__000358,Foreign body granuloma,Synovitis,11,2,1,3,7,1,1,False,False,False,False,Synovitis,Tenosynovitis,True
MCR_seq200b,MCR,359,medcasereasoning__000359,basal cell carcinoma,Squamous cell carcinoma,8,0,0,0,0,0,0,False,False,False,False,Squamous cell carcinoma,Squamous cell carcinoma,False
MCR_seq200b,MCR,361,medcasereasoning__000361,Anaplastic thyroid carcinoma,Hypopharyngeal cancer,9,0,0,0,0,0,0,False,False,False,False,Hypopharyngeal cancer,Hypopharyngeal cancer,False
MCR_seq200b,MCR,362,medcasereasoning__000362,Cryptococcal osteomyelitis,Osteomyelitis,10,12,1,6,15,3,4,False,False,False,False,Osteomyelitis,Multidrug-resistant tuberculosis,True
MCR_seq200b,MCR,363,medcasereasoning__000363,Symmetrical peripheral gangrene,Purpura fulminans,9,0,0,0,0,0,0,False,False,False,False,Purpura fulminans,Purpura fulminans,False
MCR_seq200b,MCR,364,medcasereasoning__000364,acute interstitial nephritis,Acute Kidney Injury,10,3,2,5,10,2,2,False,False,False,False,Nephrotic Syndrome,Nephrotic Syndrome,False
MCR_seq200b,MCR,365,medcasereasoning__000365,thyroglossal duct cyst,Base of Tongue Cyst,8,0,0,0,0,0,0,False,False,False,False,Base of Tongue Cyst,Base of Tongue Cyst,False
MCR_seq200b,MCR,367,medcasereasoning__000367,Cicatricial conjunctivitis,Chronic Cicatricial Conjunctivitis,11,0,0,0,0,0,0,False,False,False,False,Dry Eye Syndrome,Dry Eye Syndrome,False
MCR_seq200b,MCR,368,medcasereasoning__000368,LeukemiaCutis,Cutaneous Lymphoma,9,2,1,3,10,1,3,False,False,True,False,Cutaneous Lymphoma,Leukemia Cutis,True
MCR_seq200b,MCR,369,medcasereasoning__000369,Bilateral adrenal hemorrhage,Adrenal hemorrhage,9,0,0,0,0,0,0,False,False,False,False,Adrenal hemorrhage,Adrenal hemorrhage,False
MCR_seq200b,MCR,370,medcasereasoning__000370,osteochondroma,Osteochondroma,3,0,0,0,0,0,0,False,False,False,False,Osteochondroma,Osteochondroma,False
MCR_seq200b,MCR,371,medcasereasoning__000371,Brucellosis,Hemarthrosis,13,0,0,0,0,0,0,False,False,False,False,Hemarthrosis,Hemarthrosis,False
MCR_seq200b,MCR,372,medcasereasoning__000372,Sporotrichosis,Lupus miliaris disseminatus faciei,9,0,0,0,0,0,0,False,False,False,False,Lupus miliaris disseminatus faciei,Lupus miliaris disseminatus faciei,False
MCR_seq200b,MCR,373,medcasereasoning__000373,amyloidosis,Conjunctival amyloidosis,9,0,0,0,0,0,0,False,False,False,False,Conjunctival amyloidosis,Conjunctival amyloidosis,False
MCR_seq200b,MCR,374,medcasereasoning__000374,cryptogenic organizing pneumonia,Sarcoidosis,13,5,1,4,11,2,2,False,False,True,False,Sarcoidosis,Sarcoidosis,False
MCR_seq200b,MCR,375,medcasereasoning__000375,gliomatosis cerebri,Progressive Supranuclear Palsy,11,0,0,0,0,0,0,False,False,False,False,Normal Pressure Hydrocephalus,Normal Pressure Hydrocephalus,False
MCR_seq200b,MCR,376,medcasereasoning__000376,Sacrococcygeal teratoma,Sacrococcygeal teratoma,9,2,1,2,3,1,1,False,False,False,False,Neonatal hemorrhagic shock,Hemorrhagic shock,True
MCR_seq200b,MCR,377,medcasereasoning__000377,hemorrhagic synovial cyst,Meningioma,9,0,0,0,0,0,0,False,False,False,False,Meningioma,Meningioma,False
MCR_seq200b,MCR,378,medcasereasoning__000378,Visual conversion disorder,Traumatic Optic Neuropathy,8,0,0,0,0,0,0,False,False,False,False,Traumatic Optic Neuropathy,Traumatic Optic Neuropathy,False
MCR_seq200b,MCR,379,medcasereasoning__000379,Hemangiopericytoma,Uterine Fibroid,6,0,0,0,0,0,0,False,False,False,False,Uterine Fibroid,Uterine Fibroid,False
MCR_seq200b,MCR,381,medcasereasoning__000381,lipoma,Lipoma,9,0,0,0,0,0,0,False,False,False,False,Lipoma,Lipoma,False
MCR_seq200b,MCR,382,medcasereasoning__000382,Brown-McLean syndrome,Fuchs' endothelial dystrophy,6,0,0,0,0,0,0,False,False,False,False,Fuchs' endothelial dystrophy,Fuchs' endothelial dystrophy,False
MCR_seq200b,MCR,383,medcasereasoning__000383,Idiopathic granulomatous mastitis,Idiopathic granulomatous mastitis,9,5,2,6,15,2,5,True,False,False,False,Idiopathic granulomatous mastitis,Granulomatous mastitis,True
MCR_seq200b,MCR,384,medcasereasoning__000384,juvenile ossifying fibroma,Juvenile nasopharyngeal angiofibroma,10,0,0,0,0,0,0,False,False,False,False,Juvenile nasopharyngeal angiofibroma,Juvenile nasopharyngeal angiofibroma,False
MCR_seq200b,MCR,385,medcasereasoning__000385,olaparib-induced purpuric drug eruption,Thrombocytopenia,9,7,2,5,13,2,2,False,False,False,False,Thrombocytopenia,Olaparib-induced thrombocytopenia,True
MCR_seq200b,MCR,386,medcasereasoning__000386,chondrosarcoma,Laryngeal Chondrosarcoma,8,3,2,2,4,2,2,True,False,False,False,Laryngeal Chondrosarcoma,Laryngeal Chondrosarcoma,False
MCR_seq200b,MCR,387,medcasereasoning__000387,Langerhans cell histiocytosis,Rhabdomyosarcoma,10,0,0,0,0,0,0,False,False,False,False,Rhabdomyosarcoma,Rhabdomyosarcoma,False
MCR_seq200b,MCR,388,medcasereasoning__000388,ClearCellMeningioma,Meningioma,7,15,1,7,27,2,2,False,False,False,False,Meningioma,Meningioma,False
MCR_seq200b,MCR,389,medcasereasoning__000389,Fusarium pneumonia,Invasive aspergillosis,8,2,1,2,3,1,2,False,False,False,False,Invasive aspergillosis,Invasive aspergillosis,False
MCR_seq200b,MCR,390,medcasereasoning__000390,Intraductal carcinoma,Salivary duct carcinoma,10,0,0,0,0,0,0,False,False,False,False,Salivary duct carcinoma,Salivary duct carcinoma,False
MCR_seq200b,MCR,391,medcasereasoning__000391,foreign body granuloma,Cholesteatoma,9,0,0,0,0,0,0,False,False,False,False,Cholesteatoma,Cholesteatoma,False
MCR_seq200b,MCR,392,medcasereasoning__000392,Pial arteriovenous fistula,Stroke,9,2,1,2,2,1,1,False,False,False,False,Moyamoya Disease,Moyamoya Disease,False
MCR_seq200b,MCR,393,medcasereasoning__000393,mucormycosis,Gastrointestinal basidiobolomycosis,13,3,1,4,9,1,1,False,False,False,False,Gastric neoplasia,Gastric neoplasia,False
MCR_seq200b,MCR,394,medcasereasoning__000394,Isolated ACTH deficiency,Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),10,1,1,0,0,1,1,False,False,False,False,Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),Syndrome of Inappropriate Antidiuretic Hormone Secretion (SIADH),False
MCR_seq200b,MCR,395,medcasereasoning__000395,Kummell disease,Kummell's Disease,6,0,0,0,0,0,0,False,False,False,False,Kummell's Disease,Kummell's Disease,False
MCR_seq200b,MCR,396,medcasereasoning__000396,rheumatoid arthritis,Rheumatoid Arthritis,10,0,0,0,0,0,0,False,False,False,False,Seronegative Spondyloarthritis,Seronegative Spondyloarthritis,False
MCR_seq200b,MCR,397,medcasereasoning__000397,Cancer associated microangiopathic hemolytic anemia,Disseminated Intravascular Coagulation,9,0,0,0,0,0,0,False,False,False,False,Disseminated Intravascular Coagulation,Disseminated Intravascular Coagulation,False
MCR_seq200b,MCR,399,medcasereasoning__000399,FournierGangrene,Scrotal abscess,11,0,0,0,0,0,0,False,False,False,False,Neonatal testicular torsion,Neonatal testicular torsion,False
MCR_seq200b,MCR,401,medcasereasoning__000401,Chronic invasive fungal rhinosinusitis,Sinonasal lymphoma,10,3,1,3,5,2,2,False,False,False,False,Invasive fungal sinusitis,Invasive fungal sinusitis,False
MCR_seq200b,MCR,402,medcasereasoning__000402,Primary pleuropulmonary synovial sarcoma,Lung cancer,12,0,0,0,0,0,0,False,False,False,False,Lung cancer,Lung cancer,False
MCR_seq200b,MCR,403,medcasereasoning__000403,Primary angiitis of the central nervous system,Ischemic Stroke,11,4,3,6,9,3,3,False,False,False,False,Ischemic Stroke,Atrial Fibrillation-Related Embolic Stroke,True
MCR_seq200b,MCR,405,medcasereasoning__000405,Synovial sarcoma,Tumor thrombus,12,0,0,0,0,0,0,False,False,False,False,Inferior vena cava thrombosis,Inferior vena cava thrombosis,False
MCR_seq200b,MCR,406,medcasereasoning__000406,Sturge-Weber syndrome,Sturge-Weber syndrome,9,0,0,0,0,0,0,False,False,False,False,Glaucoma,Glaucoma,False
MCR_seq200b,MCR,407,medcasereasoning__000407,Adrenal myelolipoma,Myelolipoma,8,11,1,6,9,2,3,True,False,False,False,Myelolipoma,Myelolipoma,False
MCR_seq200b,MCR,408,medcasereasoning__000408,sebaceous carcinoma,clear-cell squamous cell carcinoma,8,2,1,3,6,1,2,False,False,False,False,clear-cell squamous cell carcinoma,clear-cell squamous cell carcinoma,False
MCR_seq200b,MCR,409,medcasereasoning__000409,Chronic necrotizing pancreatitis,Pulmonary effusion due to pancreaticopleural fistula,10,6,3,8,17,3,3,False,False,False,False,Pleural effusion,Pleural effusion,False
MCR_seq200b,MCR,410,medcasereasoning__000410,Intraductal papillary neoplasm of the bile duct,Intraductal Papillary Neoplasm of the Bile Duct,9,0,0,0,0,0,0,False,False,False,False,Intraductal Papillary Neoplasm of the Bile Duct,Intraductal Papillary Neoplasm of the Bile Duct,False
MCR_seq200b,MCR,411,medcasereasoning__000411,PlexiformSchwannoma,Plexiform Schwannoma,9,0,0,0,0,0,0,False,False,False,False,Plexiform Schwannoma,Plexiform Schwannoma,False
MCR_seq200b,MCR,412,medcasereasoning__000412,External cervical resorption,External Cervical Resorption,9,2,1,3,3,1,1,False,False,False,False,External Cervical Resorption,External Cervical Resorption,False
MCR_seq200b,MCR,413,medcasereasoning__000413,schwannoma,Esthesioneuroblastoma,9,0,0,0,0,0,0,False,False,False,False,Esthesioneuroblastoma,Esthesioneuroblastoma,False
MCR_seq200b,MCR,414,medcasereasoning__000414,Primary spontaneous pneumothorax,Costochondritis,10,0,0,0,0,0,0,False,False,False,False,Costochondritis,Costochondritis,False
MCR_seq200b,MCR,415,medcasereasoning__000415,Schwannoma,Metastatic thyroid carcinoma,9,0,0,0,0,0,0,False,False,False,False,Lymphoma,Lymphoma,False
MCR_seq200b,MCR,416,medcasereasoning__000416,Schistosomiasis,Schistosomiasis,7,1,1,2,3,1,2,True,False,False,False,Schistosomiasis,Spinal schistosomiasis,True
MCR_seq200b,MCR,418,medcasereasoning__000418,Sarcoidosis,Sarcoidosis,10,2,1,2,2,1,1,True,False,False,False,Sarcoidosis,Arrhythmogenic Right Ventricular Cardiomyopathy,True
MCR_seq200b,MCR,419,medcasereasoning__000419,Inflammatory pseudotumor-like follicular dendritic cell sarcoma,Lymphoma,9,0,0,0,0,0,0,False,False,False,False,Lymphoma,Lymphoma,False
MCR_seq200b,MCR,420,medcasereasoning__000420,Osteochondroma,Bone spur,7,0,0,0,0,0,0,False,False,False,False,Gastrocnemius Tightness,Gastrocnemius Tightness,False
MCR_seq200b,MCR,423,medcasereasoning__000423,schwannoma,Retroperitoneal sarcoma,9,6,2,6,25,3,3,False,False,False,False,Retroperitoneal sarcoma,Sarcoma,True
MCR_seq200b,MCR,424,medcasereasoning__000424,Nonbacterial thrombotic endocarditis,Systemic Lupus Erythematosus,9,0,0,0,0,0,0,False,False,False,False,Systemic Lupus Erythematosus,Systemic Lupus Erythematosus,False
