dataset,slice,case_id,gold,layer,layer_aphhm,e7_correct,v0_correct,B06_correct,B07_correct,B01_correct,APHHM_correct,e7_win_vs_base,base_win_vs_e7,exclusive_arm,vig_chars,vig_words,vig_sents,vig_lab_hits,vig_diff_hits,vig_lab_dens,vig_diff_dens,gold_chars,gold_words,gold_has_eponym,gold_has_subtype,gold_has_paren,gold_comma_parts,n_options,gold_in_options,max_opt_gold_overlap,n_opts_near_gold,e7_s2_n,e7_s2_recall,e7_s3_recall,e7_s4_hit,e7_fail_mode,v0_s2_n,v0_s2_recall,v0_s3_recall,v0_s4_hit,v0_fail_mode,e7_s2_gold_rank,e7_mapper_rescue,B06_recall,B06_fail_mode,B07_recall,B07_fail_mode,B01_recall,B01_fail_mode,e7_s3_n,e7_s3_near_gold_n
da,d2_heldout200b,539,"Pancreatitis, Panniculitis, and Polyarthritis (PPP) syndrome secondary to pancreatic-venous fistula associated with intraductal papillary mucinous neoplasm (IPMN)",,,0,0,1,1,,,0,1,,2068,275,16,5,0,1.8181818181818181,0.0,162,18,False,True,True,3,4,True,1.0,1,55.0,1,0,0,prune_miss_s3,20.0,1,0,0,prune_miss_s3,2,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,540,Acute Oxalate Nephropathy,all_miss_but_recalled,,0,0,0,0,,,0,0,,1534,210,13,3,0,1.4285714285714286,0.0,25,3,False,False,False,1,4,True,1.0,1,51.0,1,0,0,prune_miss_s3,17.0,1,1,0,rank_miss_s4,9,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,542,Cytomegalovirus (CMV) Proctitis,,,1,1,1,1,,,0,0,,1504,193,10,2,0,1.0362694300518136,0.0,31,3,False,False,True,1,4,True,1.0,2,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,543,Legionella myocarditis,,,1,1,0,1,,,0,0,,1930,259,14,5,0,1.9305019305019304,0.0,22,2,False,False,False,1,4,True,1.0,2,54.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,0,recall_miss,1,cand_ok,,,5,0
da,d2_heldout200b,544,Loeys-Dietz Syndrome 5 (LDS5) confirmed by pathogenic TGFB3 variant c.427A>T (p.Arg143*),all_miss_but_recalled,,0,0,0,0,,,0,0,,1903,245,18,2,0,0.8163265306122449,0.0,88,12,True,True,True,1,4,True,1.0,2,51.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,3,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,548,Rhabdomyolysis associated with Relugolix,all_miss_but_recalled,,0,0,0,0,,,0,0,,1794,224,18,2,0,0.8928571428571428,0.0,40,4,False,True,False,1,4,True,1.0,1,51.0,1,1,1,s4_ok,21.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,549,Systemic Lupus Erythematosus with IgA Nephropathy and Acute Progressive Glomerulonephritis,base_win_rank,,0,0,1,0,,,0,1,B06,1978,281,18,5,0,1.7793594306049825,0.0,90,10,False,True,False,1,4,True,1.0,1,42.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,5,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,551,Linagliptin-induced acute pancreatitis,,,1,1,1,1,,,0,0,,2014,266,26,3,0,1.1278195488721803,0.0,38,4,False,False,False,1,4,True,1.0,2,45.0,1,1,1,s4_ok,20.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,3
da,d2_heldout200b,553,Succinate dehydrogenase (SDH)-deficient paraganglioma of the prostate with multiple and recurrent paragangliomas,,,1,1,1,1,,,0,0,,1668,225,27,3,0,1.3333333333333335,0.0,112,13,False,True,True,1,4,True,1.0,2,46.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,2,True,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,555,Euglycemic Diabetic Ketoacidosis,all_miss_but_recalled,,0,0,0,0,,,0,0,,1502,203,24,2,0,0.9852216748768473,0.0,32,3,False,False,False,1,4,True,1.0,1,53.0,1,1,0,rank_miss_s4,16.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,0,recall_miss,,,5,1
da,d2_heldout200b,556,Disseminated Strongyloides infection with concurrent Aspergillus infection,,,1,1,1,1,,,0,0,,1464,188,13,3,0,1.5957446808510638,0.0,74,7,False,True,False,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,559,"Skin necrosis induced by low-molecular-weight heparin, produced at a distance from the point of heparin inoculation",,,0,0,1,1,,,0,1,,1819,251,20,2,0,0.796812749003984,0.0,115,18,False,False,False,2,4,True,1.0,1,54.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,560,Graves' disease with thyroid storm,,,1,1,1,1,,,0,0,,1640,217,16,2,0,0.9216589861751152,0.0,34,5,False,True,False,1,4,True,1.0,2,45.0,1,0,0,prune_miss_s3,18.0,1,0,0,prune_miss_s3,2,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,563,Raoultella planticola bacteremia,,,1,1,1,1,,,0,0,,1482,194,15,3,0,1.5463917525773196,0.0,32,3,False,False,False,1,4,True,1.0,1,51.0,0,0,0,recall_miss_s2,20.0,1,0,0,prune_miss_s3,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,565,ALK-positive lung adenocarcinoma with paraneoplastic RS3PE (Remitting Seronegative Symmetrical Synovitis with Pitting Edema),,,1,1,1,1,,,0,0,,2020,276,22,4,0,1.4492753623188406,0.0,124,14,False,True,True,1,4,True,1.0,1,53.0,0,1,1,recall_miss_s2,17.0,0,1,0,recall_miss_s2,,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,566,"High-grade (3A) follicular lymphoma, stage IVB",,,0,1,1,1,,,0,1,,2174,300,16,6,0,2.0,0.0,46,7,False,False,True,2,4,True,1.0,1,47.0,1,1,0,rank_miss_s4,17.0,1,1,1,s4_ok,1,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,567,Neisseria sicca bacteremia,,,0,0,1,1,,,0,1,,1139,149,19,2,0,1.342281879194631,0.0,26,3,False,False,False,1,4,True,1.0,1,54.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,568,Primary Cardiac Synovial Sarcoma (PCSS),,,1,1,1,1,,,0,0,,1480,191,10,3,0,1.5706806282722512,0.0,39,5,False,False,True,1,4,True,1.0,2,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,2
da,d2_heldout200b,569,COVID-19-induced inflammatory cardiac channelopathy with refractory ventricular fibrillation,,,1,1,1,1,,,0,0,,2075,274,29,6,1,2.18978102189781,0.36496350364963503,92,10,False,True,False,1,4,True,1.0,2,50.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,573,Chronic Myelogenous Leukemia in Lymphoid Blast Crisis,,,0,0,1,0,,,0,1,B06,2044,277,16,6,0,2.166064981949458,0.0,53,7,False,False,False,1,4,True,1.0,1,54.0,1,1,0,rank_miss_s4,18.0,0,0,0,recall_miss_s2,17,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,574,Mixed Langerhans cell histiocytosis (LCH) and Erdheim-Chester disease (ECD) with renovascular hypertension,base_win_rank,,0,0,0,1,,,0,1,B07,1754,234,20,4,0,1.7094017094017095,0.0,106,13,True,True,True,1,4,True,1.0,2,45.0,1,0,0,prune_miss_s3,17.0,0,0,0,recall_miss_s2,16,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,575,Co-infection with Plasmodium falciparum and Plasmodium ovale,,,0,0,1,1,,,0,1,,1885,236,17,2,0,0.847457627118644,0.0,60,8,False,True,False,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,577,Hyperviscosity Syndrome in Rheumatoid Arthritis,,,1,0,1,1,,,0,0,,2447,338,32,4,0,1.183431952662722,0.0,47,5,False,False,False,1,4,True,1.0,1,50.0,1,1,1,s4_ok,16.0,0,0,0,recall_miss_s2,1,False,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout200b,578,Secondary squamous cell carcinoma of the anterior mediastinum with unknown primary site,,,1,1,1,1,,,0,0,,1764,255,19,9,0,3.5294117647058822,0.0,87,12,False,True,False,1,4,True,1.0,1,55.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,579,Gas-containing brain abscess,base_win_rank,,0,1,1,1,,,0,1,,1661,230,24,1,0,0.43478260869565216,0.0,28,4,False,False,False,1,4,True,1.0,1,52.0,1,1,0,rank_miss_s4,20.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,3
da,d2_heldout200b,580,T-cell prolymphocytic leukemia (T-PLL),,,0,0,0,0,,,0,0,,2021,260,15,4,2,1.5384615384615385,0.7692307692307693,38,6,False,False,True,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,582,Extrahepatic cholangiocarcinoma with paraneoplastic myositis,,,1,1,1,1,,,0,0,,1958,250,16,6,1,2.4,0.4,60,5,False,True,False,1,4,True,1.0,2,50.0,1,1,0,rank_miss_s4,17.0,1,1,0,rank_miss_s4,2,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,583,Surfer's Myelopathy,,,1,1,1,1,,,0,0,,1548,211,13,2,0,0.9478672985781991,0.0,19,2,False,False,False,1,4,True,1.0,1,50.0,1,1,1,s4_ok,19.0,0,0,0,recall_miss_s2,35,False,0,recall_miss,1,cand_ok,,,5,1
da,d2_heldout200b,584,Acute immune thrombocytopenia (ITP),,,0,0,1,0,,,0,1,B06,1382,180,12,4,0,2.2222222222222223,0.0,35,4,False,False,True,1,4,True,1.0,1,49.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,586,Rifampin-induced acute renal failure due to heme pigment-related injury,,,0,0,1,1,,,0,1,,1870,263,17,8,0,3.041825095057034,0.0,71,11,False,False,False,1,4,True,1.0,1,55.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,587,PARP inhibitor-induced interstitial lung disease (ILD),,,1,1,1,0,,,0,0,,1533,189,12,3,1,1.5873015873015872,0.5291005291005291,54,7,False,False,True,1,4,True,1.0,1,49.0,0,0,0,recall_miss_s2,21.0,0,0,0,recall_miss_s2,,True,0,recall_miss,1,cand_ok,,,5,0
da,d2_heldout200b,589,Edwardsiella tarda infection with empyema,all_miss_but_recalled,,0,0,0,0,,,0,0,,1305,196,14,1,0,0.5102040816326531,0.0,41,5,False,True,False,1,4,True,1.0,1,55.0,1,1,1,s4_ok,20.0,1,1,0,rank_miss_s4,3,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,590,Left Ventricular Pseudoaneurysm after Inferior Myocardial Infarction,,,0,1,0,0,,,0,0,v0,2090,297,14,6,0,2.0202020202020203,0.0,68,7,False,False,False,1,4,True,1.0,1,53.0,0,0,0,recall_miss_s2,21.0,0,0,0,recall_miss_s2,,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,591,Recurrent plaque erosion presenting as Non-ST-segment elevation myocardial infarction (NSTEMI),,,1,1,1,1,,,0,0,,1681,242,10,1,0,0.4132231404958678,0.0,94,12,False,False,True,1,4,True,1.0,1,46.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,True,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,592,Pulmonary Reperfusion Injury after catheter-directed thrombectomy for acute pulmonary embolism,e7_win_rank,,1,0,0,0,,,1,0,e7,1728,229,15,5,0,2.1834061135371177,0.0,94,11,False,False,False,1,4,True,1.0,1,45.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,593,Re-expansion Pulmonary Edema (RPE),,,0,0,0,0,,,0,0,,1545,207,9,4,0,1.932367149758454,0.0,34,5,False,False,True,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,596,Renal sarcoidosis with Fanconi syndrome,,,1,1,1,1,,,0,0,,1644,233,19,7,0,3.004291845493562,0.0,39,5,False,True,False,1,4,True,1.0,2,49.0,1,1,1,s4_ok,15.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,598,Heroin-induced bullous emphysema,,,1,1,1,1,,,0,0,,1948,283,18,4,0,1.4134275618374559,0.0,32,4,False,False,False,1,4,True,1.0,2,50.0,0,0,0,recall_miss_s2,20.0,1,1,1,s4_ok,,True,0,recall_miss,1,cand_ok,,,5,0
da,d2_heldout200b,600,Wong-type Dermatomyositis,,,1,1,1,1,,,0,0,,2400,329,18,5,0,1.5197568389057752,0.0,25,3,False,False,False,1,4,True,1.0,2,48.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,601,Acinic cell carcinoma (ACC) with high-grade transformation and ACTH-dependent Cushing syndrome,,,1,0,1,1,,,0,0,,1851,262,26,2,0,0.7633587786259541,0.0,94,13,False,True,True,1,4,True,1.0,1,46.0,0,0,0,recall_miss_s2,16.0,1,0,0,prune_miss_s3,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,602,Tumoral Calcinosis (Normophosphatemic subtype),,,1,1,1,1,,,0,0,,1514,217,18,4,0,1.8433179723502304,0.0,46,4,False,True,True,1,4,True,1.0,1,51.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,24,False,0,recall_miss,0,recall_miss,,,5,2
da,d2_heldout200b,603,Giant Abdominal Aortic Aneurysm,,,1,1,1,1,,,0,0,,1641,242,24,1,0,0.4132231404958678,0.0,31,4,False,False,False,1,4,True,1.0,2,47.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,2
da,d2_heldout200b,604,Lymphomatoid Granulomatosis (LYG) Grade 3 (EBV+ B-cell lymphoma),base_win_rank,,0,1,1,1,,,0,1,,1869,257,16,8,2,3.11284046692607,0.7782101167315175,64,9,False,True,True,1,4,True,1.0,1,54.0,1,1,0,rank_miss_s4,20.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,605,Congenital Thrombotic Thrombocytopenic Purpura (cTTP),base_win_rank,,0,0,1,1,,,0,1,,2534,336,26,6,0,1.7857142857142856,0.0,53,5,False,False,True,1,4,True,1.0,2,49.0,1,0,0,prune_miss_s3,15.0,0,0,0,recall_miss_s2,12,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,608,Isolated cardiac sarcoidosis,,,1,1,0,1,,,0,0,,1897,230,8,2,0,0.8695652173913043,0.0,28,3,False,False,False,1,4,True,1.0,2,51.0,1,1,1,s4_ok,19.0,1,0,0,prune_miss_s3,6,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout200b,611,Multisystem Inflammatory Syndrome after SARS-CoV-2 vaccination (MIS-V) with myocardial infarction,,,1,1,0,1,,,0,0,,1984,255,24,5,1,1.9607843137254901,0.39215686274509803,97,13,False,True,True,1,4,True,1.0,1,53.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,613,Jejunal diverticulitis,,,1,1,1,1,,,0,0,,1542,209,16,4,0,1.9138755980861244,0.0,22,2,False,False,False,1,4,True,1.0,1,47.0,1,1,1,s4_ok,19.0,1,1,0,rank_miss_s4,1,False,1,cand_ok,0,recall_miss,,,5,1
da,d2_heldout200b,615,"Hypervirulent Klebsiella pneumoniae (hvKp) infection with multifocal manifestations including bacteremia, tibial osteomyelitis, pyogenic liver abscess, and multifocal osteomyelitis",,,1,1,1,1,,,0,0,,1513,202,13,6,0,2.9702970297029703,0.0,180,18,False,True,True,4,4,True,1.0,1,49.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,618,CD5+ Diffuse Large B-Cell Lymphoma presenting as Cavernous Sinus Syndrome,,,1,1,1,1,,,0,0,,2071,265,11,7,0,2.6415094339622645,0.0,73,11,False,False,False,1,4,True,1.0,1,49.0,1,1,1,s4_ok,17.0,1,1,0,rank_miss_s4,8,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,619,Multisystem Inflammatory Syndrome–A (MIS-A) with Diffuse Alveolar Hemorrhage,,,1,1,0,1,,,0,0,,1908,246,15,4,0,1.6260162601626018,0.0,76,9,False,True,True,1,4,True,1.0,1,46.0,1,1,1,s4_ok,17.0,1,1,1,s4_ok,17,False,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout200b,620,Magnusiomyces capitatus fungemia with hepatosplenic abscesses,all_miss_but_recalled,,0,0,0,0,,,0,0,,1849,244,18,4,0,1.639344262295082,0.0,61,6,False,True,False,1,4,True,1.0,1,54.0,1,0,0,prune_miss_s3,18.0,1,0,0,prune_miss_s3,10,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,621,Primary Adrenal Choriocarcinoma with pulmonary metastases,,,1,1,1,1,,,0,0,,2066,272,23,7,0,2.5735294117647056,0.0,57,6,False,True,False,1,4,True,1.0,2,48.0,1,1,1,s4_ok,15.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,622,Diffuse idiopathic skeletal hyperostosis (DISH) with hypoglossal nerve palsy,,,0,0,0,0,,,0,0,,2009,265,16,6,0,2.2641509433962264,0.0,76,9,False,True,True,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,627,Complete pancreatic divisum with pancreatic-pleural fistula,all_miss_but_recalled,,0,0,0,0,,,0,0,,1597,225,16,4,0,1.7777777777777777,0.0,59,7,False,True,False,1,4,True,1.0,1,45.0,1,0,0,prune_miss_s3,17.0,0,0,0,recall_miss_s2,21,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,628,Peri-infarction pericarditis (PIP),,,1,1,1,0,,,0,0,,1753,254,20,1,0,0.39370078740157477,0.0,34,4,False,False,True,1,4,True,1.0,1,50.0,1,1,0,rank_miss_s4,17.0,1,1,0,rank_miss_s4,3,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,629,Complement-mediated atypical hemolytic uremic syndrome (aHUS) precipitated by recurrent alcohol-induced pancreatitis,,,0,1,0,0,,,0,0,v0,1285,176,11,2,2,1.1363636363636365,1.1363636363636365,116,13,False,False,True,1,4,True,1.0,3,50.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,2,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,630,Horner syndrome secondary to invasive Blastomyces pneumonia,,,1,1,1,1,,,0,0,,2421,331,25,7,0,2.1148036253776437,0.0,59,7,False,False,False,1,4,True,1.0,1,53.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,631,Primary Cardiac Angiosarcoma,base_win_recall,,0,0,1,1,,,0,1,,1902,249,19,7,1,2.8112449799196786,0.4016064257028112,28,3,False,False,False,1,4,True,1.0,2,54.0,0,0,0,recall_miss_s2,18.0,1,1,0,rank_miss_s4,,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,632,Hydroxychloroquine-induced cardiomyopathy,,,0,0,0,0,,,0,0,,1889,236,19,4,0,1.694915254237288,0.0,41,3,False,False,False,1,4,True,1.0,1,51.0,0,0,0,recall_miss_s2,15.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,633,Coccidioides meningitis presenting as pseudosubarachnoid hemorrhage,,,1,1,0,0,,,1,0,,1849,243,11,7,0,2.880658436213992,0.0,67,6,False,False,False,1,4,True,1.0,1,56.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,0,recall_miss,1,cand_ok,,,5,0
da,d2_heldout200b,634,Stage 3c (pT4a pN2a M0) Sarcomatoid Carcinoma of the sigmoid colon,,,1,1,1,1,,,0,0,,1510,198,18,2,0,1.0101010101010102,0.0,66,11,False,False,True,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,18.0,0,0,0,recall_miss_s2,,True,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,636,Recurrent postpartum mastitis with concurrent lactotroph hyperplasia,,,1,1,0,1,,,0,0,,1828,253,29,6,0,2.371541501976284,0.0,68,7,False,True,False,1,4,True,1.0,1,47.0,1,1,0,rank_miss_s4,18.0,1,0,0,prune_miss_s3,3,True,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,637,Chronic Spontaneous Urticaria (CSU),all_miss_but_recalled,,0,0,0,0,,,0,0,,1173,150,10,1,1,0.6666666666666667,0.6666666666666667,35,4,False,False,True,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,17.0,0,0,0,recall_miss_s2,,False,1,cand_ok,0,recall_miss,,,5,0
da,d2_heldout200b,638,Laryngeal histoplasmosis,,,1,1,1,1,,,0,0,,2101,293,15,4,1,1.3651877133105803,0.3412969283276451,24,2,False,False,False,1,4,True,1.0,2,45.0,1,1,1,s4_ok,19.0,1,1,1,s4_ok,1,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout200b,639,Brucella melitensis soft tissue abscess related to ventriculoperitoneal shunt,,,1,1,1,1,,,0,0,,1987,289,18,4,0,1.384083044982699,0.0,77,9,False,False,False,1,4,True,1.0,1,48.0,0,0,0,recall_miss_s2,19.0,1,1,0,rank_miss_s4,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,642,Pylephlebitis with Fusobacterium bacteremia and hepatic abscesses,,,1,1,1,1,,,0,0,,1390,195,19,4,0,2.051282051282051,0.0,65,7,False,True,False,1,4,True,1.0,1,53.0,1,1,0,rank_miss_s4,18.0,1,0,0,prune_miss_s3,2,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,644,Metastatic paraganglioma of the urinary bladder,,,1,0,1,0,,,0,0,,1732,215,11,3,0,1.3953488372093024,0.0,47,6,False,False,False,1,4,True,1.0,3,45.0,1,1,0,rank_miss_s4,17.0,1,1,0,rank_miss_s4,2,True,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout200b,645,Abdominal epilepsy as sequela of COVID-19,,,1,1,1,1,,,0,0,,1753,226,11,2,0,0.8849557522123894,0.0,41,7,False,False,False,1,4,True,1.0,2,50.0,1,1,1,s4_ok,21.0,1,1,0,rank_miss_s4,2,False,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout200b,646,Radiation-induced solitary rectal ulcer,,,1,1,1,1,,,0,0,,1253,166,11,0,0,0.0,0.0,39,5,False,False,False,1,4,True,1.0,3,46.0,0,0,0,recall_miss_s2,16.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,2
da,d2_heldout200b,649,Severe COVID-19 pneumonia with ARDS in pregnancy requiring V-V ECMO support,base_win_rank,,0,0,1,1,,,0,1,,1214,173,14,5,0,2.8901734104046244,0.0,75,13,False,True,False,1,4,True,1.0,1,48.0,1,0,0,prune_miss_s3,18.0,0,0,0,recall_miss_s2,4,False,1,cand_ok,1,cand_ok,,,5,0
da,d2_heldout200b,650,PVC-induced Idiopathic Ventricular Fibrillation,all_miss_but_recalled,,0,0,0,0,,,0,0,,2341,297,16,2,0,0.6734006734006733,0.0,47,5,False,False,False,1,4,True,1.0,1,50.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,6,False,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout200b,652,Kalamiella piersonii bacteremia,,,0,0,0,0,,,0,0,,1855,246,18,6,0,2.4390243902439024,0.0,31,3,False,False,False,1,4,True,1.0,1,54.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,653,Spontaneous Hepatic Artery Thrombosis,,,1,1,1,1,,,0,0,,1509,204,23,3,0,1.4705882352941175,0.0,37,4,False,False,False,1,4,True,1.0,2,47.0,1,1,1,s4_ok,20.0,1,1,1,s4_ok,2,False,1,cand_ok,1,cand_ok,,,5,1
da,d2_heldout200b,660,Recurrent stage IIIC papillary serous adenocarcinoma of the ovary with BRCA1-positive somatic mutation,,,1,1,1,1,,,0,0,,1507,207,19,2,0,0.966183574879227,0.0,102,14,False,True,False,1,4,True,1.0,1,52.0,1,1,1,s4_ok,18.0,1,1,1,s4_ok,1,False,0,recall_miss,0,recall_miss,,,5,1
da,d2_heldout200b,661,Tubal angiomyofibroblastoma,,,0,0,0,0,,,0,0,,1564,205,16,1,0,0.4878048780487805,0.0,27,2,False,False,False,1,4,True,1.0,1,55.0,0,0,0,recall_miss_s2,21.0,0,0,0,recall_miss_s2,,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,662,Kikuchi-Fujimoto disease (KFD) complicated by hemophagocytosis and aseptic meningitis,,,1,1,1,1,,,0,0,,1922,239,11,4,0,1.6736401673640167,0.0,85,10,True,False,True,1,4,True,1.0,1,52.0,1,1,0,rank_miss_s4,19.0,1,1,0,rank_miss_s4,8,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,665,HPV-related squamous cell carcinoma of the base of the tongue,,,1,1,1,1,,,0,0,,2003,294,18,5,0,1.7006802721088436,0.0,61,11,False,False,False,1,4,True,1.0,3,50.0,0,0,0,recall_miss_s2,20.0,0,0,0,recall_miss_s2,,True,1,cand_ok,0,recall_miss,,,5,1
da,d2_heldout200b,666,Dropped Head Syndrome (DHS) - Isolated Neck Extensor Myopathy (INEM),,,0,0,0,1,,,0,1,B07,1330,181,14,1,0,0.5524861878453038,0.0,68,9,False,False,True,1,4,True,1.0,2,48.0,1,1,0,rank_miss_s4,17.0,0,0,0,recall_miss_s2,19,False,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,668,Non-convulsive seizures (NCSs),,,1,1,1,1,,,0,0,,1644,229,19,3,0,1.3100436681222707,0.0,30,4,False,False,True,1,4,True,1.0,1,50.0,0,0,0,recall_miss_s2,19.0,0,0,0,recall_miss_s2,,True,0,recall_miss,0,recall_miss,,,5,0
da,d2_heldout200b,671,Spinal cerebrospinal fluid leak,,,1,1,0,1,,,0,0,,899,116,11,1,0,0.8620689655172413,0.0,31,4,False,False,False,1,4,True,1.0,1,48.0,1,1,0,rank_miss_s4,15.0,1,1,0,rank_miss_s4,4,True,0,recall_miss,0,recall_miss,,,5,1
